x,y,z,us_mag_0,noise_values,us_mag_noisy_0
0.015209374,0.024802508,0.017090378,-0.380085647,-0.009332563,-0.38941821
0.015612909,0.0251741,0.017304502,-0.43462801,-0.00706831,-0.44169632
0.015986562,0.029356815,0.015883761,0.037266895,0.0013918,0.038658695
0.013152637,0.029670114,0.016485646,0.042986076,0.015961886,0.058947962
0.015817469,0.028603502,0.012351823,0.041912925,-0.008703981,0.033208944
0.013242652,0.029798383,0.013747712,0.036972616,-0.007882413,0.029090203
0.012417475,0.029753111,0.015548869,0.043317746,0.000629256,0.043947002
0.01594574,0.028148251,0.011681365,0.063777104,-0.011498472,0.052278632
0.017012062,0.02864716,0.013407364,0.016904254,0.008381386,0.02528564
0.016382331,0.028022679,0.012769171,0.039209947,-0.010575247,0.0286347
0.022631699,0.022181997,0.02218171,0.048017036,0.002638574,0.05065561
0.022631221,0.022179063,0.021116342,-0.088289723,-0.001769575,-0.090059298
0.023047976,0.021704393,0.022298137,0.068769477,-0.007607681,0.061161796
0.021816269,0.020986592,0.021712486,-0.106248349,-0.012123236,-0.118371585
0.022412641,0.020637175,0.022268513,-0.039603226,-0.003284651,-0.042887877
0.022500513,0.020293223,0.021743031,-0.074771717,-0.004573862,-0.079345579
0.022052612,0.019574478,0.021868637,-0.082716145,0.004518444,-0.078197701
0.021703281,0.017810427,0.023430726,-0.032124609,-0.002118175,-0.034242784
0.020916823,0.018301668,0.023132907,-0.049716912,-0.000208067,-0.049924979
0.022006908,0.018753644,0.022102151,-0.075296752,0.006687609,-0.068609143
0.021767248,0.0189704,0.023112139,-0.041979928,-0.004087302,-0.04606723
0.020545388,0.020083562,0.022640843,-0.082967825,0.005490269,-0.077477556
0.020086058,0.018120445,0.022684321,-0.055600591,-0.002643595,-0.058244186
0.019640619,0.020291949,0.021920769,-0.167521998,0.004443549,-0.163078449
0.020155657,0.018918077,0.022064099,-0.083977401,0.004953941,-0.07902346
0.022301687,0.019216277,0.018807747,-0.104872391,-0.006318441,-0.111190832
0.021400135,0.019293048,0.019153187,-0.122191601,0.001137919,-0.121053682
0.020985184,0.017332779,0.02318771,-0.053527318,-8.71E-05,-0.053614384
0.02232015,0.01763868,0.022343041,-0.047187481,0.008901544,-0.038285937
0.023225354,0.021802561,0.020290708,-0.026884412,0.001867788,-0.025016624
0.021831315,0.021100558,0.019227721,-0.147596955,-0.005089409,-0.152686364
0.022421025,0.020632327,0.02016505,-0.128825545,-0.003894058,-0.132719603
0.022320433,0.020554239,0.018960135,-0.136059955,0.006259196,-0.129800759
0.021359405,0.019651422,0.018685006,-0.126570836,0.004011187,-0.122559649
0.019297293,0.019854315,0.020798378,-0.161892846,0.003778851,-0.158113995
0.019869145,0.01986572,0.019386534,-0.156503618,-0.010132215,-0.166635833
0.020188879,0.019521067,0.019796291,-0.139812082,0.0041477,-0.135664382
0.019685192,0.01787987,0.02027503,-0.088742897,-0.007688201,-0.096431098
0.020330735,0.019011304,0.01798234,-0.11232765,0.001549047,-0.110778603
0.021413729,0.027010089,0.024206022,0.068860032,0.008025096,0.076885128
0.02214504,0.027316317,0.024135478,0.034419943,-0.0061099,0.028310043
0.022212459,0.027571445,0.023307663,0.058499523,0.001432671,0.059932194
0.021981513,0.026541922,0.024388166,0.057570145,-0.008214734,0.049355411
0.02245051,0.027929116,0.023345297,0.028612901,0.004387439,0.03300034
0.022481034,0.026525311,0.022641473,0.112027004,-0.002369944,0.10965706
0.022324037,0.027965671,0.022238918,0.065945558,0.003392705,0.069338263
0.022966513,0.026593596,0.023504598,0.020458363,0.009455921,0.029914284
0.022020843,0.025973287,0.022213208,0.039437302,-0.001520564,0.037916738
0.022375699,0.025706284,0.022911508,0.169321686,-0.006239281,0.163082405
0.022748496,0.025730897,0.022930957,0.177096993,0.007472457,0.18456945
0.023294484,0.026710691,0.02218757,0.073347703,0.000256192,0.073603895
0.023526399,0.026563726,0.022014987,0.087067045,-0.00296014,0.084106905
0.023417074,0.025788222,0.022570429,0.121362388,0.000136528,0.121498916
0.02389363,0.027177645,0.02152173,0.041559432,0.011640293,0.053199725
0.023781955,0.027953181,0.021246919,0.033631798,0.002886563,0.036518361
0.02372531,0.028049273,0.021050811,0.044297971,-0.012268354,0.032029617
0.023761118,0.028286059,0.021046115,0.030573759,-0.000527176,0.030046583
0.024073316,0.024996584,0.020906285,0.309671968,-0.009104979,0.300566989
0.023875861,0.02415853,0.021537747,0.316718906,0.004196333,0.320915239
0.022062734,0.025285099,0.02319373,0.170370206,-0.014719182,0.155651024
0.021481348,0.026907081,0.022783047,0.099970579,-0.006235482,0.093735097
0.022771148,0.02365393,0.023193916,0.321926653,-0.002765799,0.319160854
0.022086531,0.023336016,0.023096386,0.196141154,0.002681889,0.198823043
0.022625189,0.02405241,0.021615926,-0.033790547,0.008181429,-0.025609118
0.022558074,0.024974469,0.023807241,0.208482772,-0.001425216,0.207057556
0.023123723,0.023463588,0.023476558,0.207198381,-0.010703546,0.196494835
0.021510838,0.009675559,0.01935304,-0.011995507,-0.019334364,-0.031329871
0.021687087,0.012064605,0.021625413,-0.022956267,-0.005782555,-0.028738822
0.020997731,0.013434276,0.021767575,-0.029470043,-0.001604424,-0.031074467
0.022877606,0.012437574,0.021939887,-0.019912889,-0.013365173,-0.033278062
0.021700511,0.010673672,0.017157266,-0.020405788,-0.013061678,-0.033467466
0.021304935,0.01052026,0.016708881,-0.025296932,-0.008857439,-0.034154371
0.021736113,0.012095991,0.016829735,-0.038057026,-0.005815654,-0.04387268
0.02114246,0.01048497,0.016263712,-0.026349979,-0.005186308,-0.031536287
0.019178396,0.011537522,0.017253177,-0.020144567,-0.014520749,-0.034665316
0.021561613,0.013885391,0.016394945,-0.04410265,-0.017838803,-0.061941453
0.019866975,0.010775278,0.016062642,-0.024764575,-0.003974863,-0.028739438
0.021026781,0.011306834,0.0149851,-0.0367724,0.009397086,-0.027375314
0.018817913,0.011325779,0.015983092,-0.021683598,-0.003741036,-0.025424634
0.020426743,0.011280402,0.014873587,-0.033728685,-0.014215321,-0.047944006
0.02066502,0.011099602,0.014260095,-0.031019935,0.004422761,-0.026597174
0.022146016,0.011716775,0.013676895,-0.029342534,0.00216745,-0.027175084
0.022350907,0.012195367,0.013112878,-0.026233161,-0.009439939,-0.0356731
0.020561971,0.014400306,0.011764174,-0.034627724,-0.006052276,-0.04068
0.019471319,0.013370786,0.01577832,-0.041862194,0.001332019,-0.040530175
0.019762617,0.01457311,0.016146857,-0.042717602,-0.000550496,-0.043268098
0.020970676,0.014311311,0.016672101,-0.039870478,-0.010975619,-0.050846097
0.018018721,0.012624016,0.016049059,-0.034427058,-0.005902818,-0.040329876
0.019086938,0.013229335,0.017170435,-0.038451798,-0.002178194,-0.040629992
0.017803131,0.011933043,0.016291723,-0.018582605,-0.010902573,-0.029485178
0.015836161,0.019218745,0.021308677,-0.115728781,0.010515007,-0.105213774
0.01873385,0.017686231,0.023214728,-0.041675046,-0.010910592,-0.052585638
0.017823327,0.017224446,0.023205357,-0.039699037,-0.013273631,-0.052972668
0.018663399,0.016254669,0.023943553,-0.023939556,-0.006782103,-0.030721659
0.016035399,0.017386908,0.021974286,-0.059753794,0.001789698,-0.057964096
0.01567631,0.018124064,0.02186117,-0.066356748,-0.016421087,-0.082777835
0.015892038,0.017941464,0.023213621,-0.014090275,-0.013344135,-0.02743441
0.017623192,0.018745875,0.021875087,-0.096275687,-0.001043405,-0.097319092
0.016866677,0.019034175,0.022760212,-0.065375507,-0.012917782,-0.078293289
0.018288136,0.020624748,0.024565294,0.117434733,-0.01916839,0.098266343
0.018390788,0.019280769,0.024978496,0.058380738,0.00659537,0.064976108
0.018120769,0.019268699,0.025236113,0.059527375,0.001077319,0.060604694
0.019905951,0.016953141,0.022360435,-0.053005517,-0.006650664,-0.059656181
0.019840103,0.016582787,0.024096556,-0.02404486,-0.002415231,-0.026460091
0.019178018,0.018864788,0.022745661,-0.068677552,0.00229964,-0.066377912
0.01864617,0.020011421,0.02261309,-0.142101929,0.000150252,-0.141951677
0.017838327,0.020796752,0.023597891,-0.090128057,-0.004761787,-0.094889844
0.015239657,0.019461814,0.021808112,-0.088074617,-0.005812527,-0.093887144
0.015287153,0.01975885,0.021198105,-0.1404441,0.003024263,-0.137419837
0.017535081,0.020579368,0.022654669,-0.220825493,-0.005336146,-0.226161639
0.015161944,0.019748561,0.023349637,0.050807864,-0.004542859,0.046265005
0.014566219,0.019606846,0.022825712,0.03214458,0.000510318,0.032654898
0.016577497,0.019844854,0.02466774,0.106818683,-0.005761577,0.101057106
0.016218171,0.020920629,0.024461057,0.18595539,-0.002758451,0.183196939
0.017408108,0.021227853,0.024544217,0.149084806,-0.008694829,0.140389977
0.017026275,0.021232951,0.024946295,0.232396573,-0.011388695,0.221007878
0.01761142,0.020685492,0.025069132,0.182577178,0.006670455,0.189247633
0.011050054,0.029495472,0.013517322,0.034310356,0.012015332,0.046325688
0.011333689,0.02841883,0.012790863,0.033781111,-0.003036746,0.030744365
0.012042631,0.028816514,0.014433092,0.017491953,0.015282217,0.03277417
0.011880834,0.027570682,0.015316197,-0.011333037,-0.014472736,-0.025805773
0.011452968,0.026388563,0.01505448,-0.038459323,0.005103203,-0.03335612
0.012349849,0.02646995,0.014998116,-0.047709171,0.008454066,-0.039255105
0.01242047,0.026122293,0.015458215,-0.082313485,-0.00222224,-0.084535725
0.012866058,0.025777647,0.01314007,0.057068225,0.003716392,0.060784617
0.011237485,0.024958067,0.013604939,0.045461834,0.003766342,0.049228176
0.012979632,0.025265219,0.014433286,-0.076939389,-0.001659682,-0.078599071
0.010960699,0.024223611,0.013274781,0.032247543,-0.003306306,0.028941237
0.012031703,0.02493548,0.016838238,-0.046235245,0.006843954,-0.039391291
0.011458607,0.024096258,0.015518181,0.050350439,-0.005118166,0.045232273
0.011477219,0.023914428,0.015680524,0.086421862,-0.009119521,0.077302341
0.011457672,0.023454867,0.015840856,0.12685369,0.002309229,0.129162919
0.011418247,0.029022075,0.015042265,0.030644165,-0.005292656,0.025351509
0.013710368,0.026046056,0.012987956,0.052495476,-0.002607426,0.04988805
0.011726482,0.02962872,0.015018948,0.042389978,0.000601444,0.042991422
0.013023707,0.024993708,0.012236352,0.146740183,-0.007137349,0.139602834
0.01132322,0.023911525,0.016463827,0.125824422,-0.01176015,0.114064272
0.011720472,0.02309094,0.016356571,0.074676268,0.012656424,0.087332692
0.013743579,0.027831845,0.020063611,-0.44623372,0.013307001,-0.432926719
0.01331335,0.027371207,0.020460768,-0.052185193,-0.007909632,-0.060094825
0.012877649,0.027842499,0.020824261,0.046063069,0.014273521,0.06033659
0.013727854,0.02741205,0.020557148,-0.421563298,-0.001303592,-0.42286689
0.013934741,0.027518371,0.020690912,-0.462818176,-0.005053469,-0.467871645
0.013970861,0.027265027,0.020856492,-0.449289113,0.01458362,-0.434705493
0.013361316,0.02765541,0.02107518,0.057432003,0.009834101,0.067266104
0.01439863,0.027040975,0.021162126,-0.465084493,0.007620789,-0.457463704
0.014528765,0.027277943,0.021233145,-0.477629304,0.003458634,-0.47417067
0.014382428,0.027143093,0.021432597,-0.462404698,0.002300704,-0.460103994
0.014751061,0.027717885,0.02077301,-0.511061132,-0.007313682,-0.518374814
0.015414381,0.027020143,0.021535797,-0.485035479,-0.000501573,-0.485537052
0.015507648,0.027599735,0.021115426,-0.523118377,-0.003421978,-0.526540355
0.013587985,0.027709646,0.021912446,0.028943541,-0.001234027,0.027709514
0.015452407,0.027337335,0.021791222,-0.496033818,0.000539472,-0.495494346
0.014891785,0.027642811,0.02134846,-0.515032947,-0.014634442,-0.529667389
0.015538974,0.026180808,0.02278834,-0.363421291,0.002330862,-0.361090429
0.014813499,0.027045732,0.022475477,-0.265961528,-0.005600999,-0.271562527
0.014821443,0.027681654,0.021528268,-0.51602602,0.006983414,-0.509042606
0.016791796,0.026869251,0.0227798,-0.460232019,-0.011592617,-0.471824636
0.016721521,0.02722609,0.022530286,-0.477971435,0.007675041,-0.470296394
0.016136346,0.026704174,0.02358849,-0.089987725,-0.010640868,-0.100628593
0.016456487,0.027505839,0.022219164,-0.502354681,0.00185269,-0.500501991
0.014978219,0.027116586,0.023180718,0.047028888,-0.001298448,0.04573044
0.017029546,0.026913276,0.023403261,-0.44333744,0.007982597,-0.435354843
0.016481414,0.0275933,0.022471121,-0.503048122,0.002977639,-0.500070483
0.01718914,0.026909515,0.023683308,-0.40457657,-0.004067106,-0.408643676
0.016655322,0.027476031,0.023052638,-0.467160225,-0.005382741,-0.472542966
0.016527431,0.027225377,0.023609867,-0.389985263,-0.000274228,-0.390259491
0.015567883,0.027330205,0.023783539,0.037936226,0.001593306,0.039529532
0.016419357,0.027481562,0.023412589,-0.460886747,-9.37E-05,-0.460980485
0.017289022,0.027440582,0.023890071,-0.453067571,-0.011722087,-0.464789658
0.016200097,0.025740188,0.023249483,-0.250047922,-0.004118306,-0.254166228
0.016642457,0.026259879,0.024417017,0.052939091,0.014233455,0.067172546
0.0155147,0.026548252,0.024598818,0.063519411,0.006616602,0.070136013
0.015622716,0.026739029,0.023725828,0.049496353,-0.007499545,0.041996808
0.014912359,0.027336866,0.023902509,0.037172772,0.002934694,0.040107466
0.014017792,0.027367551,0.023222659,0.038249701,0.005910787,0.044160488
0.013414988,0.02717787,0.021898586,0.064293802,-0.002742438,0.061551364
0.0159535,0.026449023,0.021145221,-0.475219905,0.005727531,-0.469492374
0.019224348,0.026782358,0.025939304,0.023308847,0.009710665,0.033019512
0.020055518,0.026611943,0.025390796,0.039853681,0.00427616,0.044129841
0.020457525,0.026837589,0.025772654,0.025385739,0.00433696,0.029722699
0.020144176,0.026513802,0.025165238,0.052035525,0.002693931,0.054729456
0.020776855,0.026754584,0.025594374,0.029812465,0.001052582,0.030865047
0.020302367,0.026959404,0.025195371,0.030025099,0.009352176,0.039377275
0.020339735,0.025687916,0.025008006,0.111714475,0.013259627,0.124974102
0.020601124,0.026920108,0.024652766,0.053640802,0.002720104,0.056360906
0.020721771,0.025508596,0.026021088,0.034140091,0.000522346,0.034662437
0.021148134,0.027260017,0.025069926,0.025663849,0.00936929,0.035033139
0.021432616,0.02584561,0.025649432,0.021222604,0.013119321,0.034341925
0.021043446,0.024773097,0.025057014,0.181220531,-0.010815541,0.17040499
0.021776006,0.025419731,0.024946472,0.079154469,0.005616325,0.084770794
0.021176575,0.024602843,0.02572347,0.035919983,0.008415362,0.044335345
0.021236504,0.024174206,0.024773831,0.26243487,0.007010367,0.269445237
0.02142798,0.02417719,0.025139255,0.168583274,0.003270488,0.171853762
0.022373714,0.024865501,0.02497375,0.014512106,0.011770349,0.026282455
0.022009574,0.02404408,0.024515674,0.250380278,0.002177957,0.252558235
0.022092592,0.023560287,0.02418026,0.317135334,5.14E-05,0.317186717
0.021050608,0.023686476,0.024395656,0.289622307,0.005116715,0.294739022
0.022111308,0.022848774,0.02459183,0.181670904,0.001444245,0.183115149
0.021376893,0.023761751,0.022534585,-0.158381492,0.000592857,-0.157788635
0.019936059,0.023405597,0.025156774,0.292664468,-0.019913635,0.272750833
0.01978422,0.023635672,0.02344547,-0.127927482,-0.00561378,-0.133541262
0.018710272,0.025030183,0.025067346,0.121883772,-0.000249087,0.121634685
0.019859487,0.025388341,0.024380753,0.08052817,0.004579343,0.085107513
0.019815365,0.024605161,0.026273055,0.062079202,0.007692221,0.069771423
0.019558875,0.024054734,0.024974708,0.218429342,0.005964875,0.224394217
0.018506929,0.023898834,0.024705729,0.135670304,-0.010739454,0.12493085
0.020578908,0.024193354,0.02549858,0.182820022,0.005162249,0.187982271
0.018639319,0.023719706,0.024951449,0.198222592,0.005932568,0.20415516
0.018791582,0.022329055,0.024300497,0.093137592,-0.014349082,0.07878851
0.018778581,0.023351727,0.02554938,0.28129077,-0.005171574,0.276119196
0.019040011,0.021997133,0.024984254,0.282293141,-0.009988795,0.272304346
0.01826773,0.022784855,0.025737578,0.29958719,-0.001525417,0.298061773
0.01870605,0.022058869,0.025529265,0.29813534,-0.005987535,0.292147805
0.019717434,0.021959374,0.025221294,0.28715077,0.014527656,0.301678426
0.017912695,0.022668762,0.02593972,0.285801411,0.016348813,0.302150224
0.018507039,0.022981709,0.026248308,0.17775698,-0.005682994,0.172073986
0.019856572,0.021899715,0.025383484,0.276404321,0.002368276,0.278772597
0.018821942,0.022215951,0.026099699,0.16751036,0.000983838,0.168494198
0.019676013,0.023298936,0.026250783,0.056924153,-0.005255448,0.051668705
0.020837229,0.021721993,0.024704939,0.241146669,-0.007999416,0.233147253
0.01976867,0.0219307,0.025749475,0.16905053,0.001453426,0.170503956
0.020398196,0.021105906,0.024835691,0.184923559,0.006505088,0.191428647
0.021011083,0.02170009,0.024858261,0.23147659,0.003565672,0.235042262
0.019810097,0.020774677,0.024948914,0.161814168,-0.010425486,0.151388682
0.018610342,0.020024883,0.0252595,0.118692689,-0.0164727,0.102219989
0.019542813,0.019364925,0.024911478,0.048592825,0.008176279,0.056769104
0.020644371,0.021680359,0.022476353,-0.216959417,0.006242128,-0.210717289
0.022968736,0.022760896,0.02345678,0.222241402,-0.003514779,0.218726623
0.022088382,0.022594452,0.022876181,0.112535462,0.009713796,0.122249258
0.023205826,0.02247797,0.022838265,0.190436557,0.009269789,0.199706346
0.021446103,0.021928061,0.022749255,-0.040971112,-0.006842869,-0.047813981
0.02264186,0.022012224,0.022600612,0.101891257,-0.00208176,0.099809497
0.021697793,0.021473009,0.023259092,0.082928665,-0.008048388,0.074880277
0.021419639,0.021075279,0.022735883,-0.042288132,0.004466523,-0.037821609
0.020972716,0.02071961,0.023609333,0.039824177,-0.000929572,0.038894605
0.020838527,0.020935372,0.024940208,0.134900033,-0.013983725,0.120916308
0.021410605,0.019707846,0.0239242,0.015793854,0.013224659,0.029018513
0.021478798,0.022955319,0.024139341,0.309821248,0.011186512,0.32100776
0.017688908,0.023378,0.024788506,0.160753146,-0.001936508,0.158816638
0.018248098,0.021406103,0.025108898,0.249949455,0.001241817,0.251191272
0.02131542,0.028857844,0.018931318,0.020630864,0.006772756,0.02740362
0.021744704,0.029606013,0.01875516,0.021467928,0.016508031,0.037975959
0.020729356,0.027549563,0.019122414,-0.210267931,0.011049518,-0.199218413
0.021853456,0.029631563,0.019389143,0.021582613,0.004647384,0.026229997
0.020966752,0.027561186,0.019715952,-0.181810901,0.001709054,-0.180101847
0.021141894,0.026643796,0.018297935,-0.180787712,0.012039571,-0.168748141
0.022887558,0.028867558,0.019305898,0.053961072,0.01302502,0.066986092
0.022051472,0.028349165,0.020364815,0.050375827,-0.00669797,0.043677857
0.023110608,0.028873414,0.019645784,0.056382712,0.001305332,0.057688044
0.02128138,0.025806988,0.019396333,-0.3550134,0.000865954,-0.354147446
0.022103557,0.028052762,0.021043394,0.064270429,0.001571249,0.065841678
0.023759285,0.028482579,0.01995026,0.043709304,0.004316127,0.048025431
0.023356883,0.029447015,0.020391841,0.017988985,0.011173886,0.029162871
0.023377564,0.02827996,0.021285009,0.044432372,-0.003913288,0.040519084
0.02367313,0.02832637,0.020868404,0.040861655,-0.0101205,0.030741155
0.023668556,0.028788723,0.020482676,0.030650832,-0.000413765,0.030237067
0.023860842,0.028016301,0.020865496,0.043700103,0.010328438,0.054028541
0.023250992,0.027135128,0.019760799,0.078552216,0.007913603,0.086465819
0.023499616,0.025420284,0.019886596,0.06106228,-0.009855256,0.051207024
0.018840689,0.026318898,0.01992139,-0.461417049,0.007448065,-0.453968984
0.023786191,0.027710788,0.016982222,-0.01956204,-0.006611879,-0.026173919
0.024122875,0.026695946,0.018247146,0.162755728,0.005266195,0.168021923
0.012294237,0.029568588,0.016099969,0.041567128,-0.009031618,0.03253551
0.012245681,0.02990989,0.016179226,0.043988746,-0.006810142,0.037178604
