x,y,z,us_mag_0,noise_values,us_mag_noisy
0.051753003,0.009907902,-0.15407346,-0.211201382,-0.006862598,-0.218063981
0.067118406,0.017469818,-0.14240967,-0.114210782,-0.010539006,-0.124749788
0.071559034,-0.012405374,-0.1431668,-0.106989817,-0.008275241,-0.115265058
0.064617552,-0.006582765,-0.13646424,-0.119767161,0.014270319,-0.105496842
0.034048337,0.02265678,-0.13855815,-0.674423634,0.006023171,-0.668400463
0.066762269,-0.002760768,-0.14517586,-0.165810462,-0.008013201,-0.173823663
0.040442523,0.015609198,-0.13956127,-0.425382278,-0.014164392,-0.43954667
0.070456028,0.014367362,-0.14547119,-0.102019085,0.003659999,-0.098359086
0.06374418,-0.006981404,-0.15397951,-0.123617922,0.011315599,-0.112302322
0.059064295,0.018452058,-0.14326662,-0.248498947,-0.0168169,-0.265315847
0.063091286,0.015016566,-0.14822593,-0.192012691,-0.009247852,-0.201260542
0.048403602,0.004869566,-0.14745043,-0.246484526,0.000572848,-0.245911678
0.044260435,0.015701707,-0.13075246,-0.163753597,-0.017890429,-0.181644026
0.061301909,0.004457905,-0.15838027,-0.129118654,-0.002686398,-0.131805051
0.065458968,0.004879543,-0.15039439,-0.184867115,-0.008600836,-0.193467951
0.048369009,0.026767226,-0.13452846,-0.30670365,0.009730058,-0.296973593
0.039026,0.022764817,-0.13351959,-0.663956218,0.001548375,-0.662407843
0.030453056,0.023943309,-0.13872848,-0.582560746,-0.000921374,-0.58348212
0.072611742,0.009595337,-0.15452924,-0.101388079,0.003663919,-0.09772416
0.053430736,0.007110993,-0.14783199,-0.302359515,-0.005820456,-0.308179971
0.028823141,0.027932987,-0.12577401,-0.474727362,-0.00165747,-0.476384832
0.060569409,0.004650215,-0.14055915,-0.219198115,0.010924937,-0.208273178
0.039728098,0.012129377,-0.14644492,-0.283826116,0.017064673,-0.266761444
0.084642053,-0.000907531,-0.15556812,-0.063979476,-0.013841363,-0.077820839
0.064601131,-0.001496022,-0.15818192,-0.114066348,0.010334896,-0.103731452
0.068508916,0.013245012,-0.15278278,-0.116502704,-0.00725716,-0.123759864
0.044548538,-0.000422058,-0.14796053,-0.115883435,0.002818161,-0.113065275
0.05688832,0.007195276,-0.13213055,-0.125677515,0.000443058,-0.125234456
0.071430519,-0.014336073,-0.14700286,-0.095458238,0.008509305,-0.086948932
0.043367643,0.018065894,-0.14636362,-0.501227954,0.026185174,-0.47504278
0.047796305,0.012396466,-0.13730203,-0.325956073,-0.012177082,-0.338133156
0.06433592,-0.008822842,-0.13374649,-0.103618172,-0.001192574,-0.104810745
0.056061316,-0.003771882,-0.13483705,-0.123542865,-0.000876625,-0.12441949
0.039005421,0.026421899,-0.12560739,-0.458432109,0.010737871,-0.447694239
0.07292369,-0.002511694,-0.14147641,-0.123820978,0.002888318,-0.12093266
0.07934738,-0.012476556,-0.15153205,-0.085028797,0.006149098,-0.078879698
0.076016217,-0.007099514,-0.14416449,-0.111488682,-0.003620184,-0.115108866
0.038544178,0.029456504,-0.14017098,-0.646981128,0.010932897,-0.636048231
0.056417063,-0.002525251,-0.1553506,-0.11846214,0.00616418,-0.11229796
0.039199684,0.013046702,-0.15295035,-0.180566867,-0.010735408,-0.191302275
0.052584745,-0.010304928,-0.13485877,-0.078104945,0.001972024,-0.076132921
0.044452239,0.01985392,-0.13840763,-0.598945517,-0.007315452,-0.606260969
0.058042817,-0.009995386,-0.13489194,-0.106043587,0.012712647,-0.093330941
0.039835103,0.033802781,-0.12767473,-0.155394546,0.00187074,-0.153523806
0.074330635,-0.007472067,-0.13620135,-0.084568024,-0.017089623,-0.101657647
0.076455086,-0.004113509,-0.15785393,-0.098273967,0.021269617,-0.077004349
0.051578213,0.004596738,-0.14474942,-0.276757689,-0.00774503,-0.284502719
0.073980734,-0.007381577,-0.14806987,-0.117078417,0.013208907,-0.103869511
0.069390438,0.002606157,-0.1576452,-0.121484466,0.002769036,-0.11871543
0.037468676,0.012779634,-0.13873625,-0.07968596,0.001310885,-0.078375074
0.074733898,-0.002081756,-0.15404351,-0.120566471,0.004984533,-0.115581938
0.022906374,0.030973826,-0.14401385,-0.269047952,0.003741898,-0.265306054
0.02787571,0.03120926,-0.14081039,-0.46823512,-0.019515474,-0.487750595
0.040103976,0.027894437,-0.12962377,-0.618120124,3.01E-05,-0.618089995
0.06333036,0.010198858,-0.14445522,-0.223654524,-0.003615336,-0.22726986
0.041363433,0.028643196,-0.1265067,-0.306181936,-0.00829959,-0.314481526
0.041929901,0.013330569,-0.13422257,-0.159753877,0.006282879,-0.153470998
0.062274929,-0.012172134,-0.15241183,-0.102425282,-0.013375649,-0.115800931
0.069993481,-0.004945345,-0.13627912,-0.10761757,0.008849123,-0.098768447
0.035863426,0.023665398,-0.15276094,-0.193159114,-0.010339559,-0.203498674
0.041202046,0.029195268,-0.13044393,-0.523288807,0.010027278,-0.513261529
0.042784236,0.01954714,-0.14281799,-0.605061467,-0.00017588,-0.605237346
0.061358076,-0.012301109,-0.15883352,-0.084103136,-0.00518628,-0.089289417
0.045390911,0.022829521,-0.1358328,-0.571956166,0.02007353,-0.551882636
0.069306068,-0.014940641,-0.14545894,-0.093529097,0.015090005,-0.078439092
0.05883709,0.019663554,-0.15158708,-0.140573288,-0.008263153,-0.148836441
0.079975091,0.006528653,-0.14454472,-0.059152082,-0.026941301,-0.086093383
0.073934399,0.002938482,-0.14670953,-0.122540516,0.01085434,-0.111686177
0.069899909,0.010303628,-0.14249134,-0.11525823,0.007363143,-0.107895087
0.052317902,-0.008070197,-0.14126451,-0.110019583,-0.006406327,-0.11642591
0.052322414,-0.002886729,-0.15124108,-0.139742086,0.009146708,-0.130595378
0.064152494,-0.000415637,-0.13793994,-0.150706262,0.015185079,-0.135521183
0.057342324,0.008972179,-0.14019065,-0.286431308,-0.000717241,-0.28714855
0.035955768,0.040255338,-0.13803938,-0.173901643,0.003325483,-0.170576161
0.039571658,0.027367264,-0.13318157,-0.698851685,0.00864562,-0.690206065
0.075951114,-0.004499135,-0.14523648,-0.118738667,0.010236775,-0.108501892
0.077269025,-0.012902333,-0.15341574,-0.087101475,0.006650999,-0.080450476
0.052247092,0.027722022,-0.14477608,-0.13509839,0.011494313,-0.123604077
0.053749442,-0.006751494,-0.13602737,-0.107643099,-0.007335067,-0.114978166
0.053477257,0.007735223,-0.15567932,-0.16425149,0.002869936,-0.161381554
0.048202571,0.013051298,-0.14587657,-0.424314984,-0.014288801,-0.438603785
0.062400304,-0.015917696,-0.14406046,-0.080654316,0.000971808,-0.079682508
0.085321449,-0.001505115,-0.1522682,-0.061467922,-0.015412863,-0.076880785
0.067666858,-0.011429625,-0.13307106,-0.093470214,-0.000394793,-0.093865007
0.05095638,-0.006592362,-0.14522104,-0.128504435,0.003121563,-0.125382872
0.033607706,0.03543552,-0.14621897,-0.159310079,-0.003887655,-0.163197734
0.065586135,0.006843568,-0.15718357,-0.137917851,0.000793725,-0.137124126
0.026929392,0.023916062,-0.1390537,-0.437690389,-7.60E-05,-0.437766364
0.062975921,0.016412206,-0.13900498,-0.14100313,0.005854453,-0.135148677
0.034204107,0.039314065,-0.13971466,-0.229428379,-0.008445655,-0.237874034
0.036863931,0.016814439,-0.15445198,-0.178391159,-0.020242324,-0.198633483
0.044199482,0.013192113,-0.14505383,-0.419494154,0.001044521,-0.418449633
0.045231342,0.016539698,-0.1523647,-0.237734576,0.015271191,-0.222463386
0.072562762,-0.006925983,-0.14085965,-0.113270719,-0.018981297,-0.132252016
0.075769082,-0.002742069,-0.14363641,-0.116208828,-0.010089921,-0.12629875
0.056730855,-0.004009404,-0.14519386,-0.185088227,-0.014241351,-0.199329578
0.051261414,0.025047256,-0.13632213,-0.268414001,-0.006042896,-0.274456897
0.032841358,0.015606178,-0.15272093,-0.122272187,0.016327596,-0.10594459
0.068976894,-0.001340568,-0.15075904,-0.15613233,-0.00506161,-0.16119394
0.069069229,-0.005412204,-0.13847084,-0.124306,-0.005751536,-0.130057536
0.070418976,0.010902951,-0.14463964,-0.116491949,-0.007875475,-0.124367425
0.059585202,0.020854905,-0.1428937,-0.203217292,-0.023306734,-0.226524026
0.027056295,0.033127956,-0.14542314,-0.302009653,-0.00968933,-0.311698983
0.06729503,-0.01346667,-0.14719078,-0.101360424,-0.020583553,-0.121943977
0.034461815,0.039634656,-0.13987692,-0.211414375,-0.011605858,-0.223020234
0.073966533,-0.004233787,-0.14044751,-0.109032358,0.007433374,-0.101598984
0.055603776,-0.002950544,-0.14203984,-0.186978586,0.001958353,-0.185020233
0.071324654,0.002315423,-0.16136175,-0.107197698,0.010051225,-0.097146473
0.071597978,-0.011281755,-0.15879068,-0.08912499,0.011641421,-0.077483569
0.074879788,-0.015883455,-0.1535515,-0.074895282,-0.005519882,-0.080415164
0.052933976,-0.000952468,-0.15451296,-0.123035911,0.000253602,-0.122782309
0.038662232,0.011291826,-0.14231978,-0.184422057,0.018663126,-0.16575893
0.045735728,0.012600297,-0.15515766,-0.171703911,-0.014661741,-0.186365652
0.048245411,0.026268316,-0.14125529,-0.350121299,-0.012701827,-0.362823125
0.048038527,0.02605976,-0.1422496,-0.352209349,-0.004808911,-0.35701826
0.073449649,0.001708769,-0.1505194,-0.129022684,-0.013814111,-0.142836795
0.061671209,0.001317985,-0.15121737,-0.189881406,0.010773065,-0.17910834
0.051023271,0.012868047,-0.13979319,-0.382057633,-0.005948565,-0.388006198
0.059513126,-0.011967454,-0.1387102,-0.094836468,0.010234235,-0.084602233
0.056598715,-0.010130703,-0.14271843,-0.11112583,-0.011464899,-0.122590729
0.064565994,-0.007444217,-0.13538231,-0.112158946,-0.031438425,-0.143597371
0.05511608,0.009070857,-0.13680315,-0.246427068,-0.002342862,-0.248769929
0.070678152,0.009491759,-0.14493425,-0.120884382,0.00456026,-0.116324122
0.074928932,-0.006688826,-0.14656344,-0.117602029,-0.013687611,-0.13128964
0.073853783,-0.004086676,-0.16155909,-0.095680645,0.003486176,-0.092194469
0.05530614,-0.006176631,-0.13177902,-0.102673788,0.009353425,-0.093320363
0.075606413,-0.000304992,-0.14375031,-0.11213731,0.013253801,-0.098883509
0.057900544,0.019747926,-0.14610642,-0.250492474,0.007001899,-0.243490574
0.051954448,0.002833701,-0.13318232,-0.128601143,-0.009707684,-0.138308827
0.031667437,0.023062808,-0.14832954,-0.389669944,0.006805663,-0.382864281
0.041540083,0.017544447,-0.1436431,-0.548975393,0.012812865,-0.536162528
0.071492821,0.007953788,-0.14906698,-0.127674477,0.013440986,-0.114233492
0.069722183,0.009073325,-0.15837377,-0.113528921,-0.005553132,-0.119082053
0.047517247,0.00655453,-0.15492626,-0.130094626,-0.0016731,-0.131767726
0.05051947,-0.012486863,-0.14467491,-0.078152131,-0.01087575,-0.089027881
0.032834008,0.027825076,-0.12435672,-0.439590503,0.005925028,-0.433665475
0.062310558,0.016146731,-0.13931021,-0.159126998,0.019249679,-0.139877319
0.069447204,-0.004730916,-0.15375073,-0.131672593,-0.011843668,-0.143516261
0.049218956,0.02964966,-0.14166513,-0.143613792,7.94E-05,-0.143534419
0.028236952,0.027868146,-0.12975755,-0.505375392,0.009895185,-0.495480207
0.053042505,-0.00647598,-0.14731991,-0.135536878,-9.16E-06,-0.135546036
0.050214395,0.029711302,-0.14362837,-0.110771745,0.003915784,-0.106855961
0.063645847,0.004308616,-0.14168598,-0.194427503,0.004132557,-0.190294946
0.067449011,-0.002804417,-0.15900701,-0.117199296,0.016439031,-0.100760265
0.054697704,0.02416493,-0.14658462,-0.177572947,-0.002597682,-0.180170629
0.074253842,-0.013189411,-0.14316541,-0.105163522,-0.017341268,-0.12250479
0.048937868,-0.007356417,-0.14271767,-0.104228971,-0.002987143,-0.107216113
0.070885718,-6.25E-05,-0.15949686,-0.117858156,-0.003731976,-0.121590131
0.072055578,-0.011639616,-0.14392988,-0.111562664,0.002242146,-0.109320519
0.03901387,0.038702384,-0.1316354,-0.111465302,0.005348844,-0.106116457
0.052905016,0.012688087,-0.15390483,-0.211471336,-0.02625733,-0.237728666
0.028492119,0.02005103,-0.15173626,-0.113686314,-0.010677997,-0.124364311
0.032150656,0.034341235,-0.13686675,-0.443590507,-0.018977512,-0.462568018
0.058933165,0.006068515,-0.15523289,-0.166972144,-0.005261214,-0.172233358
0.026749872,0.028426215,-0.14711417,-0.343161149,0.012963096,-0.330198053
0.044868898,0.016260047,-0.1460126,-0.480952487,0.011231363,-0.469721124
0.03411556,0.026241444,-0.13641071,-0.66212337,-0.020841629,-0.682964999
0.059704803,0.017425215,-0.15332334,-0.149989575,0.019792136,-0.13019744
0.043513659,0.022325832,-0.14706722,-0.462686749,0.011641411,-0.451045338
0.056134935,0.008166773,-0.1310903,-0.106987741,0.002094583,-0.104893158
0.073304139,-0.001689596,-0.14595445,-0.131613411,-0.011268348,-0.142881759
0.052390087,-0.012991779,-0.13877532,-0.071686905,-0.007327754,-0.079014659
0.062263995,-0.001758809,-0.15534884,-0.137082788,-0.000343944,-0.137426732
0.048600908,0.012241557,-0.1411294,-0.396622269,-0.006758496,-0.403380765
0.035087541,0.027092829,-0.14562339,-0.59222683,0.020175092,-0.572051737
0.039576784,0.018640218,-0.13135736,-0.146558475,0.001733077,-0.144825398
0.058643378,0.0039805,-0.14103636,-0.242417184,0.003280411,-0.239136773
0.033122178,0.029191621,-0.12828648,-0.521940356,0.017174175,-0.504766181
0.064578377,-0.01559566,-0.15715076,-0.075110892,-0.014769349,-0.089880241
0.039718762,0.02734397,-0.13217629,-0.688263019,0.021540464,-0.666722555
0.039046887,0.022680368,-0.15390193,-0.172207926,0.001898454,-0.170309472
0.028173249,0.025831606,-0.12175178,-0.280926266,-0.020575737,-0.301502003
0.077646837,0.005624167,-0.15192078,-0.087116094,-0.012436456,-0.099552549
0.031776957,0.020952975,-0.15013775,-0.254457202,-0.024960023,-0.279417225
0.032187622,0.037663512,-0.1435324,-0.22527697,-0.010981582,-0.236258551
0.041686926,0.022457592,-0.13539761,-0.669344779,-0.005809401,-0.67515418
0.061197016,-0.001519735,-0.14121476,-0.185406894,0.031617154,-0.153789739
0.047665317,0.011651206,-0.13127235,-0.114902258,-0.014910582,-0.12981284
0.046352979,0.015383288,-0.15446842,-0.181187607,-0.011933303,-0.19312091
0.042880759,0.000354473,-0.13966104,-0.091771954,-0.000750395,-0.092522349
0.058821052,0.019415999,-0.14193603,-0.235204565,-0.006753155,-0.24195772
0.045225803,0.012873559,-0.14825054,-0.372269901,0.017316133,-0.354953768
0.077621698,-0.008561599,-0.1625199,-0.066118844,-0.023349343,-0.089468187
0.058912028,-0.001097846,-0.1559135,-0.127352526,0.014749664,-0.112602862
0.072400562,-0.004767878,-0.14003083,-0.116230402,-0.003215396,-0.119445798
0.04682596,0.011625035,-0.15157184,-0.279804913,-0.000274019,-0.280078933
0.057320826,-0.013447933,-0.13505836,-0.083806277,-0.00847095,-0.092277227
0.050492451,-0.009918473,-0.14288518,-0.084407735,-0.000759848,-0.085167582
0.04450608,0.011075778,-0.14717075,-0.337538723,-0.017878105,-0.355416828
0.041415598,0.020955881,-0.1358626,-0.635805925,0.002888382,-0.632917542
0.068102665,0.0136762,-0.14394251,-0.120269487,0.012674615,-0.107594871
0.058649112,0.014229849,-0.15114586,-0.22012005,-0.010268607,-0.230388657
0.056435272,0.016300574,-0.14517018,-0.324771943,-0.01069417,-0.335466113
0.037295196,0.03319414,-0.14464945,-0.241312308,-0.008021235,-0.249333542
0.047774535,0.004070166,-0.14370596,-0.227663763,0.005224674,-0.222439089
0.04446524,0.018567275,-0.15059505,-0.318145001,0.010255483,-0.307889518
0.047936559,-0.005102308,-0.14058913,-0.114352162,0.027002289,-0.087349872
0.036091086,0.01502768,-0.14709583,-0.281155621,-0.009304707,-0.290460328
0.078969069,-0.008542518,-0.15484954,-0.084711591,-0.004562129,-0.08927372
0.04683017,0.026180677,-0.14678112,-0.265631061,-0.012982006,-0.278613067
0.076739423,-0.001625013,-0.14575014,-0.110779598,0.002071139,-0.108708459
0.041370001,0.032563962,-0.13554303,-0.343046415,-0.018517434,-0.361563848
0.053531677,-0.003453679,-0.14119105,-0.173817688,-0.002205598,-0.176023286
0.065059625,-0.01055012,-0.13858576,-0.111728432,-0.008576171,-0.120304603
0.057748437,0.006715619,-0.14994243,-0.246767336,-0.003207986,-0.249975323
0.06621436,-0.015777476,-0.16248275,-0.054188664,-0.028444095,-0.082632758
0.07447847,-0.004860213,-0.16164285,-0.089386368,-0.0059057,-0.095292068
0.078232579,-0.006757231,-0.14577459,-0.102337106,-0.013504816,-0.115841921
0.058135122,0.010164024,-0.15814674,-0.131547119,-0.017424346,-0.148971464
0.055925738,0.009788376,-0.13911106,-0.292414091,-0.005868759,-0.298282851
0.053875513,-0.002956502,-0.15749294,-0.087391987,0.01152233,-0.075869657
0.066882253,0.005449462,-0.1440828,-0.17447182,0.026583374,-0.147888447
0.07122881,-0.002934129,-0.13647321,-0.102079556,0.010090635,-0.091988921
0.03229541,0.019222597,-0.13976881,-0.489566088,0.003841008,-0.485725081
0.038012289,0.029102895,-0.13654013,-0.671644928,0.00591224,-0.665732688
0.072502494,0.005185379,-0.15305409,-0.122193658,0.006106641,-0.116087017
0.027290406,0.026601156,-0.13412449,-0.489725405,-0.003116934,-0.49284234
0.042716481,0.014241864,-0.13183565,-0.076638218,0.001054589,-0.075583629
0.041248046,0.015865067,-0.13766253,-0.409145235,-0.005314569,-0.414459803
0.052793361,0.02041183,-0.13680373,-0.305049385,0.018080034,-0.286969352
0.054922763,0.01003812,-0.14731161,-0.331969395,-0.006856653,-0.338826048
0.07227964,-0.013711318,-0.15371917,-0.088547898,0.000662082,-0.087885816
0.051118802,-0.005405783,-0.15019402,-0.110140868,0.022684036,-0.087456832
0.051899422,-3.76E-06,-0.14768873,-0.205831243,0.00922454,-0.196606703
0.04375945,0.013061789,-0.15090503,-0.288813342,-0.018898426,-0.307711767
0.060321219,-0.001624195,-0.13271917,-0.113053491,0.001719929,-0.111333562
0.056731422,-0.001329908,-0.14666264,-0.209867126,0.004533036,-0.20533409
0.063402951,0.002136298,-0.14590007,-0.206972143,0.001246625,-0.205725518
0.038998406,0.008518909,-0.14342017,-0.138409023,-0.001142262,-0.139551285
0.069633938,0.013019732,-0.15106419,-0.111850528,0.019180101,-0.092670427
0.07371752,0.010940922,-0.15390971,-0.091129624,-0.009769695,-0.10089932
0.068032764,0.000186069,-0.14296027,-0.158951697,0.013048606,-0.145903091
0.06478183,-0.013884465,-0.14359544,-0.098023351,0.006401959,-0.091621392
0.049732272,-0.011902244,-0.14232855,-0.064902163,-0.013763266,-0.07866543
0.064619839,0.006698748,-0.14547694,-0.206777568,0.001847294,-0.204930274
0.033300921,0.033149187,-0.12415435,-0.30774917,-0.006759131,-0.314508301
0.062248237,0.023945838,-0.14378604,-0.129528504,0.010970622,-0.118557882
0.068710074,0.003027186,-0.135267,-0.110842903,0.00049679,-0.110346113
0.048454553,0.003119951,-0.15141407,-0.177098466,0.010771198,-0.166327268
0.050394479,0.019355502,-0.14171624,-0.459865743,0.030246531,-0.429619211
0.050424073,0.019186087,-0.15013909,-0.291737088,-0.015160427,-0.306897515
0.055087984,0.01831096,-0.14075473,-0.327596186,-0.009527838,-0.337124025
0.030601924,0.025690755,-0.12469139,-0.433133334,-0.00527392,-0.438407255
0.060911417,-0.002453439,-0.15399611,-0.146428237,-0.005001758,-0.151429995
0.051034614,-0.000225703,-0.14926948,-0.186889529,0.008162132,-0.178727397
0.036123987,0.021057194,-0.13948487,-0.673907163,-0.001779566,-0.675686729
0.051615711,-0.006498623,-0.14549857,-0.133218015,0.004156476,-0.129061539
0.046672486,0.022895616,-0.15097453,-0.201968349,0.009031262,-0.192937087
0.045339361,0.028149579,-0.13499109,-0.413302611,-0.002018982,-0.415321593
0.021137675,0.022664379,-0.13628323,-0.291830044,-0.033483643,-0.325313687
