x,y,z,us_x,us_y,us_z,us_mag_0,r_x,r_y,r_z
0.020837229,0.021721993,0.024704939,-0.008616612,0.230455315,-0.017927885,0.231312142,-0.037251013,0.996295795,-0.077505161
0.01976867,0.0219307,0.025749475,-0.004357976,0.163631564,-0.014489599,0.164329636,-0.026519722,0.995752004,-0.088173983
0.020398196,0.021105906,0.024835691,-0.005736494,0.175198934,-0.013775234,0.175833248,-0.032624628,0.996392528,-0.078342602
0.021011083,0.02170009,0.024858261,-0.008718394,0.222748434,-0.017670016,0.223618212,-0.038987852,0.996110433,-0.07901868
0.019810097,0.020774677,0.024948914,-0.004075093,0.152399789,-0.012115791,0.152934935,-0.026645925,0.996500823,-0.079221867
0.018610342,0.020024883,0.0252595,-0.001633767,0.111867256,-0.009172762,0.112254584,-0.014554126,0.996549553,-0.081713923
0.020644371,0.021680359,0.022476353,0.008134175,-0.229629568,0.012679842,-0.230123188,-0.035347047,0.997854975,-0.055100236
0.022968736,0.022760896,0.02345678,-0.012712843,0.213356655,-0.014050677,0.214196405,-0.059351338,0.99607953,-0.065597166
0.022088382,0.022594452,0.022876181,-0.00489106,0.096860515,-0.005793804,0.097156832,-0.050341905,0.996950117,-0.059633517
0.023205826,0.02247797,0.022838265,-0.011137542,0.180129723,-0.010692188,0.180790168,-0.061604802,0.996346898,-0.059141423
0.021446103,0.021928061,0.022749255,0.002511124,-0.057539425,0.003344461,-0.057691217,-0.04352697,0.997368878,-0.057971749
0.02264186,0.022012224,0.022600612,-0.004806517,0.086115539,-0.004879802,0.086387505,-0.055639034,0.996851782,-0.056487364
0.021697793,0.021473009,0.023259092,-0.003119115,0.067833634,-0.00427378,0.068039664,-0.045842592,0.996971903,-0.062813072
0.021419639,0.021075279,0.022735883,0.002378802,-0.05531892,0.003180391,-0.055461306,-0.042891192,0.997432691,-0.057344328
0.020838527,0.020935372,0.024940208,-0.004797084,0.129276112,-0.010282739,0.129773109,-0.036965164,0.996170261,-0.079236283
0.021478798,0.022955319,0.024139341,-0.013448773,0.302653459,-0.022087883,0.303756251,-0.044274886,0.996369482,-0.072715813
0.017688908,0.023378,0.024788506,-0.000940109,0.167116473,-0.01336584,0.167652751,-0.005607478,0.996801255,-0.079723357
0.018248098,0.021406103,0.025108898,-0.002639983,0.236683354,-0.019318129,0.237485094,-0.011116417,0.996624043,-0.081344594
0.020729356,0.027549563,0.019122414,0.008099535,-0.209981831,0.004753551,-0.210191742,-0.038534032,0.999001339,-0.02261531
0.020966752,0.027561186,0.019715952,0.007422685,-0.180466789,0.005237871,-0.180695306,-0.041078459,0.998735348,-0.02898731
0.021141894,0.026643796,0.018297935,0.007612634,-0.178726246,0.002437689,-0.178904907,-0.042551285,0.999001367,-0.013625613
0.022887558,0.028867558,0.019305898,-0.003556784,0.056755573,-0.001416891,0.056884562,-0.062526345,0.997732448,-0.02490818
0.022051472,0.028349165,0.020364815,-0.002979114,0.05594848,-0.002031489,0.056064557,-0.053137208,0.997929595,-0.03623481
0.023110608,0.028873414,0.019645784,-0.003815339,0.058602311,-0.001680365,0.058750416,-0.06494148,0.997479094,-0.028601764
0.02128138,0.025806988,0.019396333,0.015563486,-0.356225909,0.008945854,-0.356677934,-0.043634565,0.99873268,-0.02508104
0.022103557,0.028052762,0.021043394,-0.003749803,0.06990691,-0.003043066,0.070073514,-0.053512412,0.997622442,-0.043426767
0.023250992,0.027135128,0.019760799,-0.005802635,0.088729474,-0.002606139,0.088957193,-0.065229515,0.997440135,-0.029296555
0.023499616,0.025420284,0.019886596,-0.003829766,0.057304667,-0.001728578,0.057458506,-0.066652726,0.997322601,-0.030083932
0.018840689,0.026318898,0.01992139,0.008278662,-0.459295667,0.014156242,-0.459588343,-0.018013211,0.999363178,-0.030802005
0.024122875,0.026695946,0.018247146,-0.012359907,0.166169782,-0.00217776,0.166643051,-0.074169951,0.997159985,-0.013068413
0.012117886,0.027427504,0.018967664,0.00387391,0.071794893,-0.001503842,0.071915057,0.05386786,0.998329088,-0.020911358
0.011901491,0.025531376,0.01889535,0.006336134,0.114870905,-0.002270682,0.115067925,0.055064289,0.998287793,-0.019733403
0.011351947,0.025367701,0.01885239,0.008676883,0.142623217,-0.002750044,0.142913376,0.060714279,0.997969686,-0.019242736
0.011261349,0.022588359,0.017586194,0.011058229,0.184191735,-0.001069906,0.184526486,0.059927599,0.998185887,-0.005798117
0.011389056,0.02303132,0.018040076,0.012491362,0.21171946,-0.002220854,0.21209926,0.058893946,0.998209329,-0.010470824
0.010995911,0.024132056,0.017698733,0.008262484,0.129605706,-0.000916173,0.129872041,0.063620189,0.99794925,-0.007054428
0.011218863,0.024573498,0.01884664,0.012932239,0.209527212,-0.003994093,0.209963921,0.061592673,0.997920076,-0.019022756
0.012119422,0.023977062,0.017304074,-0.003887747,-0.074744037,0.000222043,-0.074845407,0.051943698,0.998645608,-0.002966685
0.011414448,0.023539998,0.017318759,0.01055174,0.178700031,-0.000555526,0.179012147,0.058944268,0.998256451,-0.003103288
0.015599903,0.026333902,0.025559468,0.001234252,0.07538897,-0.006835665,0.075708298,0.016302728,0.995782118,-0.09028951
0.014858528,0.027200153,0.025732946,0.001296382,0.05298694,-0.00494749,0.053233205,0.024352889,0.995373853,-0.092939923
0.014162731,0.027160633,0.026130892,0.001593366,0.04993839,-0.004873675,0.05020094,0.031739773,0.994770029,-0.097083343
0.012909154,0.027552046,0.019798694,0.003511234,0.077133802,-0.002307144,0.07724814,0.045453966,0.998519864,-0.02986666
0.017111566,0.025420656,0.026508093,2.24E-05,0.069391323,-0.006923447,0.069735861,0.000321498,0.995059383,-0.099281019
0.016995829,0.025453363,0.025682379,0.00017453,0.113307722,-0.010325154,0.113777322,0.001533963,0.995872635,-0.090748789
0.016797887,0.025076676,0.026427671,0.000334742,0.092787267,-0.009146233,0.093237559,0.003590207,0.995170479,-0.098096015
0.016013162,0.025412569,0.026552223,0.000735454,0.061963441,-0.006210556,0.062278246,0.011809171,0.994945185,-0.099722724
0.017594924,0.024462108,0.026555898,-0.000447727,0.095042877,-0.009435489,0.095511138,-0.00468769,0.995097321,-0.098789411
0.01845579,0.024493961,0.025611455,-0.002600711,0.190180299,-0.017016628,0.190957785,-0.013619296,0.995928496,-0.089111989
0.017187707,0.023605473,0.025101038,-9.98E-05,0.213061057,-0.017767347,0.213800614,-0.000466787,0.996540903,-0.083102411
0.017028961,0.023453549,0.02590088,0.000299371,0.256453803,-0.023465124,0.257525251,0.001162491,0.995839446,-0.091117759
0.016197832,0.023306487,0.02548179,0.002719873,0.280025721,-0.024376274,0.281097857,0.009675894,0.9961859,-0.086718108
0.017712614,0.022843247,0.026270306,-0.001134499,0.194352742,-0.018406772,0.195225727,-0.005811217,0.995528328,-0.094284561
0.01760453,0.019255746,0.015158338,0.000396926,-0.086978805,-0.001596243,-0.086994356,-0.004562668,0.999821236,0.018348808
0.012073211,0.021554126,0.020856926,0.010004357,0.195367655,-0.007578085,0.195770363,0.05110251,0.997942956,-0.038709053
0.012374217,0.022011416,0.020390054,0.006626419,0.136935993,-0.004687407,0.137176337,0.048305847,0.99824792,-0.034170666
0.013456916,0.021565901,0.020960106,-0.003110039,-0.083526619,0.003327358,-0.0836507,0.037178882,0.998516668,-0.039776815
0.011770764,0.021647429,0.019850904,0.010480124,0.192953118,-0.005528692,0.193316593,0.054212232,0.998119793,-0.02859916
0.011800945,0.022000182,0.01954427,0.01177499,0.217240664,-0.005570913,0.217630861,0.054105331,0.998207071,-0.025597991
0.013943361,0.021412987,0.019958042,-0.009013898,-0.279330817,0.008286638,-0.279599041,0.032238658,0.999040681,-0.029637577
0.012975795,0.021238465,0.019265143,-0.005408322,-0.128904084,0.002917937,-0.129050483,0.041908573,0.998865568,-0.022610817
0.012677009,0.02115473,0.018969612,-0.003355789,-0.074694231,0.001467292,-0.074783972,0.044873111,0.998800002,-0.019620401
0.014584219,0.019746225,0.021707188,-0.001742722,-0.06867005,0.003195108,-0.068766428,0.025342629,0.998598479,-0.046463198
0.014582443,0.019780161,0.02126657,-0.002572439,-0.101259694,0.004270256,-0.101382336,0.025373637,0.998790297,-0.042120311
0.014815273,0.019926824,0.020648779,-0.003583381,-0.154940978,0.005592256,-0.155083269,0.023106175,0.99908248,-0.036059701
0.012849814,0.020926695,0.018226421,-0.006523618,-0.151396913,0.001837745,-0.15154854,0.043046391,0.998999478,-0.012126446
0.0150107,0.019377343,0.020816915,-0.002487061,-0.118037705,0.004433348,-0.118147111,0.021050547,0.999073985,-0.037523963
0.012628764,0.020588087,0.018040581,-0.0040376,-0.089416471,0.000915469,-0.089512265,0.045106673,0.998929823,-0.010227306
0.014358208,0.019111438,0.019761367,-0.003003011,-0.109409048,0.002959946,-0.109490269,0.027427191,0.999258184,-0.027033874
0.013867607,0.019205164,0.01877794,-0.003635505,-0.112505223,0.001954742,-0.112580918,0.032292377,0.999327638,-0.017362995
0.012902614,0.019783793,0.018238066,-0.003772837,-0.089665616,0.001086431,-0.089751531,0.042036459,0.999042746,-0.012104878
0.01485167,0.018980894,0.019078406,-0.002734411,-0.121240429,0.002460539,-0.12129622,0.022543254,0.999540047,-0.020285376
0.014542444,0.018745946,0.019342981,-0.002718259,-0.106434764,0.002431702,-0.106497235,0.025524217,0.999413401,-0.022833472
0.013868802,0.018415691,0.020112598,-0.001833468,-0.057201828,0.001733715,-0.057257458,0.032021468,0.999028423,-0.030279287
0.014972144,0.018206455,0.020488471,-0.001896028,-0.089411071,0.00303279,-0.089482581,0.021188792,0.999200847,-0.033892513
0.015185155,0.019091331,0.017884055,-0.002476402,-0.128370181,0.001096843,-0.12839875,0.019286806,0.999777498,-0.008542476
0.013822167,0.018223783,0.019026918,-0.002823483,-0.087014909,0.001709089,-0.08707748,0.032424949,0.999281439,-0.019627227
0.014094832,0.017882591,0.019930802,-0.00151623,-0.051078218,0.001449627,-0.051121275,0.029659475,0.999157754,-0.028356624
0.012378908,0.019438084,0.017024256,-0.002655249,-0.056359617,3.93E-06,-0.05642213,0.047060413,0.998892043,-6.97E-05
0.01174094,0.022146288,0.01748804,0.004943111,0.090050245,-0.000430894,0.090186843,0.05480967,0.998485389,-0.004777794
0.012644935,0.022762533,0.017762341,-0.008729414,-0.189795617,0.001446323,-0.190001765,0.045943858,0.99891502,-0.007612158
0.013307968,0.021404825,0.017677499,-0.010961246,-0.28341193,0.001887604,-0.283630101,0.038646271,0.999230791,-0.00665516
0.013941614,0.020825716,0.018851111,-0.007660136,-0.238655168,0.004389062,-0.238818405,0.032075151,0.999316479,-0.018378239
0.014748221,0.018304806,0.018706586,-0.002356812,-0.100648298,0.001663088,-0.100689623,0.023406702,0.999589574,-0.01651698
0.014903578,0.017602211,0.020414462,-0.001729638,-0.079533333,0.002624726,-0.079595426,0.021730364,0.999219888,-0.03297584
0.01593546,0.017215377,0.020250294,-0.000850553,-0.072824088,0.002278611,-0.072864692,0.011673053,0.999442751,-0.031271815
0.015066547,0.017245285,0.019942367,-0.00161639,-0.080439221,0.002277829,-0.080487698,0.020082445,0.999397712,-0.028300335
0.014477843,0.017318485,0.019362029,-0.001691541,-0.065533502,0.001488624,-0.065572229,0.025796606,0.999409402,-0.022702047
0.015597702,0.016933972,0.018850749,-0.001165277,-0.07816599,0.001383267,-0.078186913,0.014903729,0.999732404,-0.017691798
0.01612762,0.016399963,0.019494847,-0.000610704,-0.062681391,0.001491218,-0.062702101,0.00973977,0.999669708,-0.023782585
0.015595658,0.016595786,0.018341152,-0.001070365,-0.071938555,0.000916251,-0.071952352,0.014876028,0.999808254,-0.012734134
0.016997553,0.02877683,0.010052277,0.000107125,0.067915733,0.005154619,0.068111147,0.001572793,0.997130953,0.075679515
0.018207457,0.029459592,0.009872091,-0.000711543,0.060846358,0.004773056,0.061037428,-0.011657491,0.996869622,0.078198842
0.018124741,0.029933704,0.010120437,-0.000545442,0.050306325,0.003829019,0.050454784,-0.010810513,0.997057584,0.075890099
0.018541325,0.030024001,0.010619784,-0.000784916,0.050786156,0.00358924,0.05091888,-0.015415036,0.997393415,0.070489377
0.018818148,0.029886011,0.010547078,-0.001072348,0.058010947,0.004140125,0.058168381,-0.018435234,0.99729348,0.071174839
0.017612824,0.028718386,0.009703655,-0.000371216,0.072445589,0.005769965,0.072675949,-0.005107829,0.996830303,0.079393051
0.018444866,0.028243359,0.010197911,-0.00150021,0.10630652,0.00785401,0.106606811,-0.014072367,0.997183185,0.073672686
0.019140745,0.029091215,0.010342581,-0.001803021,0.082510341,0.006021921,0.082749446,-0.02178892,0.997110496,0.072772951
0.019567076,0.02766788,0.01104902,-0.003478265,0.133228729,0.008561166,0.133548815,-0.026044894,0.997603225,0.064105145
0.020186087,0.028215196,0.011503094,-0.003151085,0.095584143,0.005708486,0.095806286,-0.032890166,0.997681326,0.059583625
0.018281626,0.028814659,0.01240509,-0.000697298,0.056141146,0.002822733,0.056216388,-0.012403813,0.998661558,0.050211925
0.017562296,0.029215036,0.011658886,-0.000234581,0.051010527,0.002992792,0.051098784,-0.004590743,0.998272821,0.058568759
0.01916025,0.027695749,0.012227326,-0.002175336,0.100090426,0.005163451,0.100247128,-0.021699737,0.998436842,0.051507225
0.01299598,0.025178665,0.011457295,0.006677123,0.153574756,0.008953523,0.153980372,0.043363468,0.997365789,0.058147168
0.012648279,0.025765022,0.008769354,0.004399515,0.092786437,0.0080744,0.093240949,0.047184368,0.995125404,0.086597147
0.012339593,0.02533287,0.008808821,0.004134948,0.081973677,0.007067102,0.082381585,0.050192625,0.995048561,0.085784973
0.012101067,0.02512305,0.010962672,0.007112373,0.13462454,0.00854197,0.135082634,0.052652018,0.99660879,0.063235148
0.012512383,0.027360445,0.00885742,0.004781723,0.096239475,0.008427323,0.09672601,0.049435747,0.994969958,0.087125713
0.011920901,0.025128547,0.009128632,0.003888702,0.071062302,0.00587511,0.071410711,0.054455449,0.99512105,0.082272111
0.011927831,0.023840148,0.012322814,0.010031896,0.186045596,0.00903133,0.186534629,0.053780341,0.997378328,0.048416373
0.011842241,0.026253598,0.011114647,0.005327008,0.094770447,0.005932566,0.095105257,0.056011713,0.996479581,0.062378948
0.011710258,0.026213352,0.011648096,0.005490648,0.095348981,0.005427031,0.095661006,0.057396928,0.996738222,0.056731903
0.011585929,0.026864018,0.009893384,0.005198739,0.0876509,0.006665297,0.088057557,0.059037968,0.995381918,0.075692502
0.011486045,0.026024941,0.011635044,0.005290845,0.088413423,0.005034454,0.088714554,0.059638974,0.996605617,0.056748902
0.011531035,0.023880543,0.012624736,0.008711288,0.150067487,0.006819143,0.150474708,0.057892041,0.997293754,0.045317536
0.011057429,0.024779171,0.011080829,0.003691512,0.058098062,0.003601421,0.058326514,0.063290458,0.996083212,0.061745868
0.011067843,0.025758082,0.011130721,0.004236937,0.066113649,0.004105822,0.066376382,0.063831999,0.99604178,0.061856677
0.010873594,0.025706817,0.010408924,0.003534178,0.053467757,0.003725622,0.053713795,0.065796477,0.995419474,0.069360611
0.011102546,0.026904818,0.011350975,0.00447244,0.069340293,0.004195842,0.069610948,0.06424909,0.996111894,0.060275601
0.01076154,0.026118252,0.010933317,0.003760488,0.055649971,0.003585524,0.055892008,0.067281312,0.995669566,0.064150921
0.011066121,0.026638029,0.012320775,0.003389808,0.052389055,0.002620064,0.052563948,0.064489226,0.996672759,0.049845275
0.010899521,0.02763119,0.010281611,0.00450873,0.067104967,0.004864653,0.067431967,0.066863392,0.995150677,0.072141642
0.011964828,0.028527498,0.011330247,0.003019491,0.053664188,0.00331662,0.053851299,0.056070908,0.99652542,0.061588478
0.011749684,0.028279832,0.011082548,0.00380955,0.065179365,0.004192465,0.065425064,0.058227691,0.996244566,0.064080417
0.011664272,0.029173091,0.010567999,0.003113732,0.051935916,0.003665751,0.052158148,0.059697904,0.995739262,0.070281455
0.021043461,0.028348558,0.010306125,-0.002631,0.062178356,0.004526047,0.062398359,-0.042164569,0.996474217,0.07253471
0.021124931,0.02817416,0.010483886,-0.002935732,0.06808937,0.004815926,0.068322573,-0.042968695,0.996586736,0.07048807
0.021008659,0.027824421,0.010937624,-0.003574731,0.085726571,0.005621012,0.085984996,-0.041573893,0.99699454,0.065372006
0.02096327,0.027753854,0.010411637,-0.003428087,0.083249735,0.00592636,0.083530784,-0.041039803,0.996635382,0.070948215
0.019865815,0.026865469,0.009951298,-0.003909119,0.134459642,0.010141839,0.134898234,-0.02897828,0.996748722,0.075181406
0.01977263,0.026272511,0.009928357,-0.004249319,0.152297321,0.011452083,0.15278639,-0.027812159,0.996799003,0.074954864
0.021816213,0.026917309,0.009593571,-0.002766282,0.055413848,0.004393717,0.055656551,-0.049702724,0.995639282,0.0789434
0.020619968,0.026711455,0.009023994,-0.002736868,0.073845154,0.006290523,0.074163117,-0.036903357,0.995712656,0.084820096
0.018885478,0.026716175,0.008590728,-0.001494793,0.080458839,0.007225786,0.08079648,-0.01850072,0.995821094,0.089431945
0.019025546,0.026647048,0.008413466,-0.001349919,0.06730619,0.006167195,0.067601625,-0.019968739,0.995629755,0.091228508
0.017946005,0.026482599,0.008553267,-0.000821664,0.096163899,0.008653067,0.096555923,-0.008509727,0.995939933,0.089617154
0.019129403,0.025084157,0.009113368,-0.003056643,0.146841137,0.012157996,0.147375301,-0.020740536,0.996375483,0.082496835
0.019992111,0.025937839,0.008369026,-0.001530109,0.050795892,0.004643344,0.051030624,-0.02998414,0.995400186,0.090991319
0.017916748,0.025248654,0.008613843,-0.001047435,0.128887055,0.011365478,0.129391438,-0.008095088,0.996101885,0.087837942
0.017997325,0.025496492,0.008452334,-0.00102672,0.114134412,0.010284749,0.114601458,-0.008959047,0.995924605,0.089743615
0.017351015,0.025145659,0.008335541,-0.000253846,0.116027238,0.010558911,0.116506974,-0.002178804,0.995882341,0.090629003
0.020860419,0.024526639,0.009768792,-0.005892617,0.152172928,0.011487554,0.152719635,-0.03858454,0.996420193,0.075219886
0.018708414,0.024350006,0.009041708,-0.002459225,0.151051658,0.01252369,0.151589888,-0.016222881,0.996449437,0.082615604
0.020126088,0.024520859,0.008757797,-0.003573995,0.115017668,0.00989315,0.11549767,-0.030944301,0.995844054,0.085656706
0.019020896,0.028841358,0.017803513,0.006240079,-0.30460807,0.002611874,-0.304683175,-0.020480551,0.9997535,-0.008572425
0.01791767,0.028898796,0.017557394,0.003615319,-0.427317102,0.002518764,-0.427339818,-0.008460058,0.999946842,-0.005894054
0.018333817,0.028398447,0.017273136,0.004772042,-0.369046585,0.001025027,-0.36907886,-0.012929599,0.999912552,-0.002777258
0.017847572,0.028306836,0.017590297,0.003313181,-0.433308599,0.002692258,-0.433329629,-0.007645868,0.999951469,-0.006212956
0.018483536,0.02848568,0.018521925,0.006775796,-0.465072865,0.007601727,-0.465184337,-0.01456583,0.99976037,-0.016341322
0.017804865,0.028052205,0.017770488,0.003168411,-0.442302171,0.003602252,-0.442328188,-0.007163032,0.999941183,-0.008143845
0.018649586,0.028631318,0.018802077,0.007831628,-0.477567365,0.009273948,-0.477721602,-0.016393706,0.999677141,-0.019412872
0.017718159,0.028418966,0.018365782,0.002940503,-0.470420272,0.006886252,-0.470479861,-0.006250009,0.999873345,-0.014636656
0.01791388,0.027935393,0.018616764,0.003968004,-0.476261332,0.008226077,-0.476348895,-0.008330038,0.999816179,-0.017269017
0.017119948,0.028180482,0.018124178,-0.000110369,-0.456072792,0.005466003,-0.456105559,0.000241981,0.999928159,-0.011984075
0.018233318,0.027596578,0.019007936,0.005634624,-0.480035327,0.010281269,-0.480178476,-0.011734437,0.999701884,-0.021411349
0.017219411,0.028632239,0.018328035,0.000396219,-0.472272517,0.006735453,-0.472320711,-0.000838877,0.999897964,-0.014260337
0.019020375,0.027239006,0.019788418,0.0094601,-0.469991995,0.013958973,-0.470294399,-0.020115272,0.99935699,-0.029681351
0.018109117,0.027185988,0.019767202,0.005017132,-0.484468566,0.014270666,-0.484704668,-0.010350904,0.999512896,-0.029441981
0.018375088,0.027742805,0.020147987,0.006697613,-0.504182781,0.01700925,-0.504514072,-0.013275373,0.999343346,-0.033714123
0.018852266,0.027610265,0.020788651,0.008863718,-0.481731053,0.019549557,-0.48220904,-0.018381484,0.999008756,-0.040541664
0.017927667,0.027135905,0.02056249,0.004120218,-0.490043728,0.018599415,-0.490413876,-0.008401512,0.999245233,-0.037925957
0.01874461,0.028109038,0.020403666,0.008750999,-0.504835838,0.018495148,-0.505250308,-0.017320126,0.999179674,-0.036605911
0.017375048,0.028690221,0.016851874,0.000513442,-0.202630674,-0.000364709,-0.202631653,-0.002533868,0.99999517,0.001799862
0.017984716,0.026731638,0.018351214,0.004108837,-0.45756748,0.006506579,-0.457632185,-0.00897847,0.999858609,-0.014217922
0.018861132,0.027971884,0.021397024,0.008927772,-0.480831236,0.02274921,-0.481451876,-0.018543436,0.998710899,-0.047251265
0.019254526,0.028032206,0.02192015,0.010417656,-0.456278039,0.024181716,-0.457037123,-0.022793896,0.99833912,-0.052909741
0.020248689,0.028229464,0.021991571,0.014618207,-0.434421358,0.023408653,-0.435297109,-0.033582136,0.997988153,-0.053776266
0.019665415,0.029057551,0.018567387,0.004548765,-0.164936243,0.002794735,-0.165022622,-0.027564495,0.999476557,-0.016935463
0.019408772,0.028825726,0.018670037,0.010537205,-0.426416278,0.007684314,-0.426615663,-0.024699526,0.999532637,-0.018012263
0.019447137,0.028230188,0.018910669,0.011139159,-0.446150824,0.009151039,-0.446383669,-0.024954226,0.999478374,-0.020500389
0.019305302,0.028593231,0.01914026,0.010766282,-0.457685355,0.010567471,-0.457933913,-0.023510558,0.999457219,-0.023076412
0.019713966,0.028338321,0.019424288,0.012475193,-0.447294139,0.011676823,-0.447620403,-0.027870028,0.999271114,-0.026086439
0.019700827,0.028055318,0.019451998,0.012480569,-0.451165389,0.011877015,-0.451494226,-0.027642809,0.999271669,-0.026306017
0.019567449,0.028039355,0.019650996,0.012046265,-0.459494521,0.013082662,-0.45983854,-0.026196727,0.999251869,-0.028450555
0.020166256,0.02818748,0.019805946,0.014401327,-0.439842735,0.01328116,-0.440278797,-0.032709563,0.999009578,-0.03016534
0.019606939,0.028460929,0.019942695,0.012351805,-0.461487298,0.014661435,-0.461885323,-0.026742148,0.999138262,-0.031742588
0.019687198,0.028287541,0.020159526,0.01269077,-0.460062875,0.015669994,-0.460504564,-0.027558402,0.999040859,-0.034027879
0.02028966,0.027541073,0.020216828,0.01528051,-0.451534409,0.015534273,-0.452059874,-0.033801961,0.99883762,-0.034363308
0.019826992,0.02746303,0.020595422,0.013173936,-0.456756553,0.017558539,-0.457283723,-0.028809108,0.99884717,-0.038397471
0.019728016,0.028578997,0.020584818,0.012849676,-0.457021643,0.017729223,-0.457545869,-0.028083907,0.998854267,-0.038748514
0.02029857,0.027652882,0.021027902,0.01517453,-0.446599374,0.019282419,-0.447272935,-0.03392678,0.99849407,-0.043111079
0.020466572,0.028017651,0.021219913,0.015884326,-0.442120335,0.02008177,-0.44286113,-0.035867511,0.998327254,-0.045345523
0.020444579,0.028517887,0.021351812,0.015810671,-0.440606052,0.020753282,-0.441377808,-0.035821174,0.998251485,-0.047019313
0.02016991,0.028402636,0.021953877,0.014268705,-0.43425228,0.023265873,-0.435109112,-0.032793396,0.998030765,-0.053471353
0.01872237,0.027935026,0.017125163,0.004294239,-0.251689868,0.000293417,-0.25172667,-0.017059133,0.999853803,-0.001165616
0.019651732,0.016535848,0.020723289,0.001428913,-0.059224338,0.00211031,-0.059279148,-0.024104815,0.999075388,-0.035599526
0.020790532,0.016642485,0.0184262,0.00200989,-0.057241921,0.000776249,-0.057282456,-0.035087355,0.99929237,-0.013551244
0.021235542,0.015986683,0.018722637,0.002040989,-0.05213509,0.000850372,-0.052181954,-0.039112924,0.999101902,-0.016296282
0.02087502,0.015997088,0.020151455,0.002172661,-0.060852748,0.001824319,-0.060918844,-0.035664838,0.998915018,-0.029946714
0.019821376,0.016217658,0.018149735,0.001294299,-0.050401785,0.000547143,-0.050421369,-0.025669643,0.999611583,-0.010851417
0.022173096,0.016588101,0.01968294,0.003329477,-0.0688004,0.001764238,-0.068903505,-0.048320866,0.998503633,-0.02560447
0.019642972,0.017243862,0.018762168,0.001770751,-0.073148293,0.001235629,-0.073180156,-0.024197148,0.999564607,-0.016884761
0.016252961,0.015634403,0.019196751,-0.000449519,-0.053027223,0.001101662,-0.05304057,0.008475012,0.999748355,-0.020770169
0.015869053,0.015792346,0.019587439,-0.000646003,-0.053147809,0.001304054,-0.05316773,0.012150287,0.999625324,-0.024527167
0.016476482,0.01568751,0.0186058,-0.000336742,-0.053032195,0.000803445,-0.053039349,0.00634891,0.999865104,-0.0151481
0.018197808,0.016622979,0.018157059,0.0005461,-0.053767124,0.000589742,-0.053773132,-0.010155635,0.999888285,-0.010967224
0.019285733,0.029287141,0.009387456,-0.001180558,0.05026268,0.004202302,0.050451859,-0.023399685,0.99625031,0.083293299
0.017887058,0.027262213,0.008530649,-0.000554278,0.069424336,0.006316017,0.069713254,-0.00795082,0.995855629,0.09059995
0.01789375,0.027047852,0.008608473,-0.00069098,0.085972968,0.007732068,0.086322729,-0.008004613,0.995948216,0.089571636
0.019235998,0.0273198,0.010336862,-0.003235475,0.14406399,0.010323392,0.14446963,-0.022395536,0.997192214,0.071457177
0.019618077,0.02735623,0.010402655,-0.00371347,0.139775179,0.009921294,0.140176041,-0.026491471,0.997140293,0.070777387
0.016230583,0.023986286,0.009074601,0.001443514,0.15287993,0.012575447,0.153403059,0.00940994,0.996589838,0.081976509
0.016053896,0.023324108,0.008146841,0.001061338,0.094802816,0.008649771,0.095202515,0.01114821,0.99580159,0.090856541
0.016196227,0.023201153,0.008001638,0.000659914,0.067899906,0.006288619,0.068193691,0.009677048,0.995691909,0.092217015
0.017116725,0.023435371,0.008038908,2.45E-05,0.093050369,0.008603028,0.093447225,0.000262245,0.995753154,0.092062955
0.017926335,0.023869397,0.008973919,-0.00121541,0.149865743,0.012468681,0.150388451,-0.008081803,0.996524282,0.082909832
0.016959973,0.02271726,0.009114726,0.000257466,0.138143166,0.011159179,0.138593391,0.001857709,0.996751473,0.080517395
0.017749321,0.023251452,0.010057923,-0.001117683,0.179141824,0.012813827,0.179602997,-0.006223073,0.997432265,0.071345286
0.016545253,0.021975694,0.009196659,0.000691173,0.114108503,0.009053466,0.114469181,0.006038068,0.996849125,0.079090859
0.018850572,0.024125144,0.008137387,-0.001426405,0.080510124,0.007414633,0.080863412,-0.017639683,0.995631047,0.091693294
0.016226979,0.021790581,0.008323203,0.000537683,0.058010627,0.005107075,0.05823748,0.009232592,0.996104677,0.087693961
0.01883908,0.023658104,0.010143502,-0.00326873,0.186645155,0.013241705,0.187142837,-0.017466496,0.997340633,0.070757212
0.019247642,0.023880219,0.00878243,-0.002958501,0.135836188,0.011571788,0.136360291,-0.021696204,0.996156483,0.084861864
0.017150946,0.021762183,0.008129621,-5.20E-06,0.059428604,0.005346867,0.059668652,-8.72E-05,0.99597699,0.08960931
0.016291365,0.021068102,0.009137391,0.000547743,0.064032534,0.005072194,0.064235446,0.00852711,0.996841113,0.078962546
0.018305646,0.021975875,0.00945238,-0.0014826,0.125618668,0.009640813,0.125996798,-0.011766964,0.996998892,0.076516331
0.018134633,0.022066683,0.007964927,-0.000533265,0.052920582,0.004864558,0.053146366,-0.010033896,0.995751643,0.09153134
0.019765511,0.023884108,0.008584332,-0.003199655,0.117901382,0.010285969,0.118392461,-0.027025832,0.995852109,0.086880267
0.017756874,0.021384297,0.008927397,-0.000528846,0.085328319,0.006961347,0.085613445,-0.006177142,0.996669606,0.081311377
0.020188417,0.023635283,0.009196994,-0.004511185,0.143519049,0.011581431,0.144056231,-0.031315442,0.996271024,0.080395207
0.019922057,0.022776736,0.009817878,-0.004332224,0.152370263,0.011220073,0.152844219,-0.02834405,0.996899092,0.073408554
