x,y,z,us_mag,noise,us_mag_noisy
0.012205055,0.029079497,0.019932654,0.030493969,0.007456021,0.03794999
0.011864566,0.029505823,0.019872602,0.034374621,0.012941283,0.047315904
0.010792068,0.022569437,0.017762531,0.139638007,0.006956151,0.146594158
0.010960449,0.023058839,0.018261017,0.183810681,0.008988856,0.192799537
0.012218357,0.024250325,0.018098082,-0.117105849,0.003400432,-0.113705417
0.010852729,0.024747845,0.019128285,0.043495178,0.01554665,0.059041828
0.010874311,0.026671352,0.019672014,-0.033640958,0.000919321,-0.032721637
0.011723205,0.024122512,0.017372046,-0.108506344,0.013548552,-0.094957792
0.010964898,0.023619039,0.017429166,0.058329567,-0.001790967,0.0565386
0.0163684,0.027766537,0.025727186,0.065835998,-0.001342445,0.064493553
0.015729753,0.026932698,0.025604639,0.117406748,0.004891192,0.12229794
0.016036443,0.027906071,0.026196409,0.050961327,0.00196173,0.052923057
0.015845919,0.02765259,0.026726378,0.030204125,0.000164226,0.030368351
0.014996261,0.027940596,0.02580764,0.055915866,-0.009258845,0.046657021
0.01526677,0.028136762,0.026627107,0.035846889,0.013236251,0.04908314
0.014797412,0.02865679,0.025295744,0.034896016,-0.005413301,0.029482715
0.013470408,0.028200379,0.025774153,0.033353787,-0.005997784,0.027356003
0.014726017,0.026850982,0.027327368,0.021084562,0.01030846,0.031393022
0.01357514,0.028920787,0.025049569,0.033808593,0.007372345,0.041180938
0.014158699,0.028677851,0.026934618,0.027890861,-0.002811234,0.025079627
0.012019673,0.028865703,0.023974428,0.030501122,-0.001894589,0.028606533
0.011630288,0.028924599,0.024795551,0.026745236,-0.001741494,0.025003742
0.014435907,0.026202843,0.02663043,-0.029541157,-0.001568492,-0.031109649
0.013855375,0.026148975,0.027028533,0.01669942,0.008517407,0.025216827
0.012819178,0.028180717,0.020012485,0.054043304,-0.005910831,0.048132473
0.012075911,0.028985307,0.020945314,0.033398878,-0.000692421,0.032706457
0.012466649,0.028861899,0.020981066,0.033613339,-0.007401847,0.026211492
0.012481199,0.028742708,0.021433821,0.033433612,-0.006331706,0.027101906
0.012454805,0.028529681,0.021940125,0.040417794,-0.004139828,0.036277966
0.012918031,0.028304556,0.023020217,0.041290697,0.005331943,0.04662264
0.012654327,0.028457623,0.022520436,0.039552212,-0.005118706,0.034433506
0.018146362,0.026095068,0.027344521,-0.029254217,-0.009644473,-0.03889869
0.017248793,0.025886342,0.026472177,0.04922381,-0.000190412,0.049033398
0.016904086,0.026222151,0.027520783,0.022595977,0.017915439,0.040511416
0.017109146,0.025921399,0.025688091,0.20350413,0.00920443,0.21270856
0.017727442,0.024819862,0.026532577,0.043501962,0.013341234,0.056843196
0.015747581,0.026020696,0.026927333,-0.03643702,-0.005646682,-0.042083702
0.018550525,0.024832236,0.025620457,0.246215492,0.005144041,0.251359533
0.01575339,0.025309987,0.027293436,0.017871769,0.015551516,0.033423285
0.017266398,0.023858827,0.025190251,0.291591942,0.001432653,0.293024595
0.01714387,0.023699088,0.025973775,0.283294231,-0.003564963,0.279729268
0.01629509,0.023527911,0.025600616,0.306822389,0.010261187,0.317083576
0.01783072,0.023026234,0.026356693,0.176059842,-0.007811474,0.168248368
0.019909548,0.027651038,0.024544772,0.075708635,-0.010380427,0.065328208
0.018648855,0.027518259,0.026409721,0.02955961,-0.002583298,0.026976312
0.019625993,0.027636493,0.025317939,0.028295882,-0.000364794,0.027931088
0.019037362,0.027325539,0.025308248,0.051583722,0.007798254,0.059381976
0.018028833,0.027694751,0.025452836,0.032243926,-0.003400644,0.028843282
0.017948812,0.02677176,0.02750833,0.024332961,0.009702074,0.034035035
0.017094379,0.027918791,0.026042717,0.033190366,-0.0047743,0.028416066
0.015972214,0.016193019,0.011897466,0.038126309,-0.005471709,0.0326546
0.015206007,0.017230922,0.012254869,0.056717821,0.008136778,0.064854599
0.017156132,0.014341321,0.011637935,0.025195008,0.001169927,0.026364935
0.016152233,0.016571762,0.010445627,0.052465435,-0.010880463,0.041584972
0.015845915,0.01679202,0.010117791,0.054271646,0.013256716,0.067528362
0.019545673,0.014560379,0.014747472,-0.024594724,-0.006631934,-0.031226658
0.017580178,0.013567954,0.014265278,-0.01479376,-0.011720134,-0.026513894
0.017228991,0.013902981,0.015473018,-0.034184296,-0.008167339,-0.042351635
0.016606782,0.014128379,0.015220638,-0.029963808,-0.000917498,-0.030881306
0.015236307,0.013854709,0.014220447,-0.013066489,-0.014438014,-0.027504503
0.017419796,0.012762853,0.016585693,-0.025742844,-0.003320405,-0.029063249
0.016884148,0.013860228,0.016693525,-0.03707026,0.005405447,-0.031664813
0.015114694,0.017474119,0.014693432,-0.037858885,0.001449534,-0.036409351
0.016964527,0.016466247,0.016055262,-0.058784094,0.002139924,-0.05664417
0.016398242,0.015777512,0.015854688,-0.042371009,-0.000671559,-0.043042568
0.017477784,0.019121775,0.015020985,-0.157552138,-0.00074089,-0.158293028
0.016951641,0.019215029,0.013532685,-0.008150405,-0.017121131,-0.025271536
0.019539993,0.019802915,0.012717999,0.086659342,-0.015007295,0.071652047
0.012134533,0.021871889,0.02125448,0.140938744,-0.003534051,0.137404693
0.011688675,0.021980569,0.020508291,0.19186601,0.00051719,0.1923832
0.01313942,0.021573003,0.021209704,-0.074184455,0.005163005,-0.06902145
0.012174578,0.021919638,0.020025728,0.036992781,0.013292061,0.050284842
0.01135031,0.021597914,0.020185808,0.180201963,0.002442362,0.182644325
0.011394076,0.021973612,0.019858511,0.210389569,0.006331497,0.216721066
0.013636869,0.021415277,0.020140663,-0.199150965,-0.004053371,-0.203204336
0.013001693,0.020050088,0.020796843,0.065411769,0.001660667,0.067072436
0.012469683,0.021717928,0.019237246,-0.048525885,0.009573876,-0.038952009
0.013658368,0.019822493,0.022856185,0.161944062,-0.002824912,0.15911915
0.014266377,0.01971844,0.021492865,-0.094471239,0.00790593,-0.086565309
0.014523361,0.019873226,0.020832667,-0.222823396,-0.00315302,-0.225976416
0.012517342,0.019680599,0.019666404,0.090208493,0.001621941,0.091830434
0.013498457,0.020089284,0.019198364,-0.196733341,-0.003121069,-0.19985441
0.014357173,0.019163439,0.021508895,-0.061811745,-0.000239677,-0.062051422
0.013571041,0.018878479,0.021488488,0.073471658,-0.000330599,0.073141059
0.01400771,0.018993601,0.019902449,-0.142078951,0.002842903,-0.139236048
0.013482921,0.01905275,0.018867023,-0.139019474,-0.005599558,-0.144619032
0.012074917,0.019508246,0.018682292,0.092951961,0.000932451,0.093884412
0.012249734,0.019481421,0.018471524,0.056383837,0.008275078,0.064658915
0.013877587,0.018937059,0.018477028,-0.185036197,-0.003659251,-0.188695448
0.014643002,0.018379614,0.020214932,-0.132719144,0.005868068,-0.126851076
0.011838684,0.019794831,0.017495299,0.07023795,0.00796362,0.07820157
0.014649661,0.018092956,0.020648982,-0.097775407,-0.002230732,-0.100006139
0.014887892,0.018955344,0.017880229,-0.216893971,-0.015391995,-0.232285966
0.013421097,0.018025588,0.019106818,-0.059797037,-0.004348628,-0.064145665
0.013700581,0.017709969,0.020065092,-0.031583656,-0.003764875,-0.035348531
0.010941533,0.022134174,0.017143959,0.157864809,-0.004866235,0.152998574
0.012222212,0.022709768,0.018162638,-0.152507156,0.004957199,-0.147549957
0.011419583,0.022355527,0.020572739,0.215713933,-0.00233025,0.213383683
0.012913226,0.021351442,0.017736856,-0.247425377,-0.012718491,-0.260143868
0.013600197,0.020772869,0.018968377,-0.255073428,0.001963807,-0.253109621
0.014414602,0.018139076,0.018745961,-0.137508154,0.005101579,-0.132406575
0.014566548,0.017470101,0.020562891,-0.074668504,-0.011319578,-0.085988082
0.015842125,0.017258983,0.019943317,-0.105201393,0.000673549,-0.104527844
0.01483866,0.017072927,0.020554362,-0.07648582,0.000503043,-0.075982777
0.013693971,0.016930305,0.018699974,-0.043568086,0.01324016,-0.030327926
0.01648628,0.016592307,0.018708143,-0.086327165,0.00526603,-0.081061135
0.015872641,0.016250599,0.019553656,-0.076927915,0.014149457,-0.062778458
0.015169802,0.016007949,0.020225799,-0.055957124,-0.012690591,-0.068647715
0.015302825,0.016394751,0.018309357,-0.081564441,-0.003213859,-0.0847783
0.017086158,0.0309554,0.009109137,0.034788646,-0.005210952,0.029577694
0.016981639,0.03003181,0.009847214,0.050607298,0.007769027,0.058376325
0.016382044,0.031082446,0.009950458,0.028806699,0.008491443,0.037298142
0.017293602,0.031742651,0.009204786,0.029073652,-0.002842832,0.02623082
0.017868046,0.03114168,0.008936508,0.027545171,4.92E-05,0.027594356
0.017098535,0.030969158,0.009991044,0.031016877,0.002900132,0.033917009
0.016772371,0.030597974,0.010529299,0.029729722,-0.002780395,0.026949327
0.018069515,0.03047926,0.009801822,0.041569833,-0.016054309,0.025515524
0.01749735,0.031099567,0.01021835,0.03070268,0.009618563,0.040321243
0.017661475,0.030761251,0.010471208,0.034404066,0.002659331,0.037063397
0.018388901,0.030818323,0.009400604,0.032388978,-0.004486844,0.027902134
0.018537892,0.03062216,0.010491972,0.045775414,0.001340811,0.047116225
0.018363876,0.031202065,0.010071967,0.033308271,-0.001789924,0.031518347
0.01839496,0.031266328,0.010372413,0.032987878,-0.000849611,0.032138267
0.018911863,0.03086129,0.009745929,0.033937134,0.009476859,0.043413993
0.018339938,0.031583656,0.010135321,0.029655468,-0.002473518,0.02718195
0.019187214,0.030510319,0.009212333,0.028803688,0.007850414,0.036654102
0.018374646,0.031913776,0.010018262,0.02586885,0.009125814,0.034994664
0.019165697,0.031305824,0.010183107,0.029104142,0.014417998,0.04352214
0.019323465,0.031176932,0.010344749,0.031067204,0.002332715,0.033399919
0.019852769,0.030600527,0.011238711,0.047375675,-0.002584031,0.044791644
0.019746132,0.031000685,0.010041767,0.025807815,0.011025061,0.036832876
0.019290615,0.031659767,0.011249199,0.024372641,0.00269364,0.027066281
0.02048572,0.030095451,0.010375197,0.039166242,-0.013242351,0.025923891
0.020219572,0.03098936,0.010942622,0.027106294,7.41E-05,0.027180356
0.020712657,0.030613665,0.010939554,0.025464848,0.001190684,0.026655532
0.018410169,0.029490365,0.009407872,0.065822333,0.002570085,0.068392418
0.018513696,0.028623663,0.010003067,0.112651333,0.002059198,0.114710531
0.019174704,0.029559868,0.010165142,0.076450169,0.002577792,0.079027961
0.019265339,0.02801542,0.01142355,0.134187534,-0.00082418,0.133363354
0.020116957,0.029139217,0.011213601,0.091313511,-0.004928703,0.086384808
0.018757977,0.02878424,0.012420577,0.086689159,0.012064611,0.09875377
0.017351499,0.029942663,0.011789453,0.048670307,0.002124991,0.050795298
0.017146606,0.028920356,0.010970898,0.098473869,0.004738412,0.103212281
0.018465854,0.030476708,0.012563141,0.026345618,0.002691341,0.029036959
0.012594076,0.025493829,0.011293084,0.205525652,-0.008470116,0.197055536
0.012231933,0.024767404,0.008399308,0.030885495,0.003951997,0.034837492
0.011527336,0.024845151,0.010696274,0.239098564,-0.008548594,0.23054997
0.012370903,0.027420994,0.008982681,0.120933451,0.01080018,0.131733631
0.011618656,0.024864459,0.009231508,0.085049532,-0.005904574,0.079144958
0.011810293,0.024519118,0.012137958,0.194716349,-0.002847942,0.191868407
0.011071556,0.024290729,0.011965144,0.205801085,-0.005475843,0.200325242
0.011027576,0.024587898,0.011789988,0.184568867,0.002107588,0.186676455
0.011264021,0.025987033,0.012256946,0.123740189,-0.01670696,0.107033229
0.010985377,0.025706705,0.01198114,0.141120657,0.001354917,0.142475574
0.011022015,0.024228685,0.012428095,0.175715372,0.005191882,0.180907254
0.010574346,0.024133015,0.009902933,-0.013142716,-0.014023485,-0.027166201
0.010622514,0.024959859,0.011242955,0.091121145,0.008157759,0.099278904
0.010491177,0.02563032,0.010908487,0.042363599,-0.001014576,0.041349023
0.010535983,0.026802911,0.011330155,0.055154175,0.002049365,0.05720354
0.010471902,0.026977222,0.011488321,0.04544254,0.009902992,0.055345532
0.010567391,0.027775632,0.010479688,0.055166826,-0.014735938,0.040430888
0.010440073,0.030020027,0.01293728,0.023309251,0.016498736,0.039807987
0.010703017,0.030518891,0.012157772,0.024752088,0.008571431,0.033323519
0.011418392,0.03010411,0.012056683,0.02768244,0.004093601,0.031776041
0.011694909,0.028939353,0.011425534,0.066381685,0.009504165,0.07588585
0.010447981,0.028533444,0.01121506,0.045282114,-0.009674478,0.035607636
0.011244127,0.028187525,0.011336202,0.077608846,0.009616325,0.087225171
0.01175503,0.028471511,0.011050098,0.085399985,-0.015911959,0.069488026
0.010923515,0.030386984,0.010148549,0.024935877,0.006385614,0.031321491
0.020798111,0.029761756,0.009218127,0.016780291,0.010836074,0.027616365
0.020981714,0.029263534,0.010123322,0.046446305,0.000101779,0.046548084
0.021308737,0.029256599,0.009805583,0.028862568,-0.002903327,0.025959241
0.021074086,0.028681364,0.010151036,0.065566041,0.000606862,0.066172903
0.021074997,0.029470796,0.008948793,0.012472933,0.015541456,0.028014389
0.02130137,0.028618475,0.010092753,0.05745386,-0.004851504,0.052602356
0.021041144,0.028270844,0.009807258,0.072297663,-0.006375888,0.065921775
0.021414751,0.028068591,0.010540009,0.091575228,-0.014972374,0.076602854
0.020896079,0.029064637,0.00867608,0.01381546,0.012431097,0.026246557
0.02048363,0.026924402,0.009616875,0.144063041,0.001045528,0.145108569
0.020158028,0.025863942,0.01068896,0.219883233,-0.003826597,0.216056636
0.019812686,0.026803201,0.008883295,0.133753479,-0.009522448,0.124231031
0.02073006,0.027245728,0.008408243,0.031961754,0.003113843,0.035075597
0.019638859,0.026601609,0.008412955,0.108384363,0.003257236,0.111641599
0.020306187,0.026548958,0.008302725,0.059116524,-0.005146418,0.053970106
0.01856556,0.025950497,0.008970087,0.198067322,-0.014271516,0.183795806
0.018541699,0.026826922,0.008049819,0.085775562,0.00193633,0.087711892
0.019676486,0.025022753,0.009040676,0.210632607,-0.005106211,0.205526396
0.020294994,0.02593893,0.008144176,0.054241747,0.00233682,0.056578567
0.018196786,0.025291702,0.0083016,0.188152283,0.001839162,0.189991445
0.018479267,0.026114009,0.007716775,0.055443984,-0.000434792,0.055009192
0.017905137,0.025308289,0.007844032,0.123743758,0.012167824,0.135911582
0.01779519,0.025434898,0.007475055,0.032574866,-0.001291687,0.031283179
0.020832608,0.024921656,0.009694471,0.21351698,-0.002119776,0.211397204
0.018952921,0.024494372,0.009121587,0.232402593,0.005203095,0.237605688
0.02037048,0.024585309,0.008503284,0.144898281,-0.006194735,0.138703546
0.019190393,0.026312169,0.010780332,0.201406106,0.003658667,0.205064773
0.018640332,0.029355196,0.017923189,-0.342090666,-0.004703097,-0.346793763
0.017878119,0.029540533,0.017738193,-0.361311316,0.004180963,-0.357130353
0.017993141,0.029514883,0.018141134,-0.378801674,0.006982062,-0.371819612
0.017523769,0.029028593,0.017549282,-0.362729371,-0.001383145,-0.364112516
0.018650811,0.029129993,0.018733919,-0.392001361,0.005147151,-0.38685421
0.017663807,0.028618062,0.017803073,-0.377835155,-0.006203734,-0.384038889
0.018585473,0.029363323,0.018908382,-0.4039433,0.017759019,-0.386184281
0.017466908,0.029436234,0.018158592,-0.388752818,-0.00646614,-0.395218958
0.017674349,0.028700162,0.018612055,-0.41214022,8.33E-05,-0.412056909
0.017378947,0.028548023,0.018619465,-0.415040016,0.001293404,-0.413746612
0.017414758,0.028008455,0.018034995,-0.393457741,-0.004821644,-0.398279385
0.017222455,0.028789403,0.018763807,-0.426249027,-0.001546675,-0.427795702
0.018818332,0.028525448,0.020036489,-0.429711789,-0.009794477,-0.439506266
0.018042026,0.02768006,0.019831166,-0.43331477,0.003951848,-0.429362922
0.018561818,0.027920883,0.020414705,-0.432421803,-0.015335853,-0.447757656
0.01868326,0.02848261,0.020641098,-0.444368303,-0.003289652,-0.447657955
0.018353397,0.026734574,0.020630654,-0.417879105,0.00598916,-0.411889945
0.018463397,0.028806109,0.020610463,-0.46227181,-0.001448032,-0.463719842
0.017359478,0.02926717,0.017112345,-0.312376291,-0.00366968,-0.316045971
0.018300554,0.027167745,0.018139565,-0.405064881,0.002297734,-0.402767147
0.019358486,0.028499987,0.021278616,-0.414286077,-0.002263266,-0.416549343
0.019218337,0.028552473,0.021940148,-0.414451748,-0.016863103,-0.431314851
0.020108715,0.02869569,0.022086851,-0.395162702,0.003698513,-0.391464189
0.019222742,0.029395443,0.018105114,-0.097977817,-0.011806144,-0.109783961
0.019353055,0.029207945,0.018502159,-0.30310756,0.005341153,-0.297766407
0.019306064,0.029526258,0.018810047,-0.358221054,0.001969024,-0.35625203
0.019398356,0.0283194,0.01820986,-0.312128276,-0.023426435,-0.335554711
0.01886417,0.029194715,0.019035697,-0.396566272,0.001894976,-0.394671296
0.019400805,0.02881648,0.019449493,-0.392082214,-0.006545315,-0.398627529
0.019610809,0.028552659,0.019515537,-0.391828209,-0.003072821,-0.39490103
0.0194133,0.028693542,0.019833973,-0.402874529,-0.009755111,-0.41262964
0.019689942,0.028696023,0.019939568,-0.394722134,0.010726517,-0.383995617
0.018897664,0.029011255,0.019867506,-0.429374695,-0.00204089,-0.431415585
0.020351231,0.028184937,0.020040533,-0.37789914,-0.009563798,-0.387462938
0.019776924,0.027741138,0.020131169,-0.406044573,0.014353977,-0.391690596
0.019990876,0.028111631,0.020573705,-0.401519656,-0.002300658,-0.403820314
0.019994237,0.02900143,0.020689435,-0.392034084,0.006627567,-0.385406517
0.02026128,0.028099617,0.021081653,-0.400948286,-0.000954944,-0.40190323
0.020596687,0.028663719,0.021235542,-0.359824061,-0.000657354,-0.360481415
0.020192573,0.028979948,0.021386461,-0.393948197,-0.004622754,-0.398570951
0.020405553,0.028994815,0.021906873,-0.389968514,-0.006788425,-0.396756939
0.021623183,0.013772038,0.022231529,-0.029944137,-0.000286829,-0.030230966
0.022649435,0.01406146,0.021302134,-0.030258777,-0.007241113,-0.03749989
0.020022435,0.01409209,0.022434874,-0.025647013,-0.003751113,-0.029398126
0.020847762,0.016545326,0.020794498,-0.073953487,-0.010785864,-0.084739351
0.020667492,0.016844679,0.019373393,-0.092415042,0.003622084,-0.088792958
0.020663517,0.016030219,0.019269902,-0.073579148,0.010405998,-0.06317315
0.021215223,0.015663264,0.01976575,-0.070561737,0.005720619,-0.064841118
0.020566715,0.014930108,0.018978557,-0.05164269,-0.006285238,-0.057927928
0.022792757,0.014747595,0.019717155,-0.042044636,-0.00559204,-0.047636676
0.02071733,0.013782387,0.019437542,-0.035670765,-0.009144072,-0.044814837
0.021849979,0.0136936,0.020840507,-0.036565021,0.003811832,-0.032753189
0.019978166,0.013376782,0.019697666,-0.026098765,-0.003137627,-0.029236392
0.01984339,0.016080638,0.018148337,-0.074518368,0.006514613,-0.068003755
0.022751421,0.016479326,0.018861089,-0.064359881,-0.002323289,-0.06668317
0.021433115,0.014538184,0.017417995,-0.037599739,-0.002694109,-0.040293848
0.020973211,0.015237972,0.017446449,-0.047872663,0.00394866,-0.043924003
0.021833068,0.013823122,0.01836551,-0.037935618,0.006977327,-0.030958291
0.019647462,0.01689991,0.020370776,-0.087329269,-0.012956707,-0.100285976
0.018550379,0.015975036,0.020487744,-0.060940612,-0.007831453,-0.068772065
0.016942646,0.01558983,0.021002982,-0.048241206,0.002616745,-0.045624461
0.018082665,0.014709193,0.020618277,-0.033570048,-0.010935128,-0.044505176
0.018413506,0.014081472,0.022048334,-0.024414767,-0.014038255,-0.038453022
0.018573346,0.016487962,0.019104332,-0.087627627,-0.01644372,-0.104071347
0.017930972,0.014156607,0.022702036,-0.013464405,-0.018716292,-0.032180697
0.017748591,0.014167253,0.020505944,-0.029683176,-0.004060867,-0.033744043
0.017309487,0.015217424,0.019439625,-0.045405317,-0.008407923,-0.05381324
0.019576706,0.014386848,0.019359358,-0.038266823,0.006278927,-0.031987896
0.016858274,0.014760841,0.019303002,-0.04596781,0.000202236,-0.045765574
0.016062973,0.014934802,0.019715423,-0.049835194,-0.003410964,-0.053246158
0.015516228,0.015378624,0.019672247,-0.051714707,0.005622984,-0.046091723
0.015438898,0.015516497,0.019837778,-0.05196574,-0.007366527,-0.059332267
0.016413564,0.014320876,0.019144867,-0.040781558,0.009399157,-0.031382401
0.016066691,0.014466807,0.01923403,-0.036601145,-0.003788776,-0.040389921
0.016956495,0.013571343,0.01894559,-0.030047851,-0.001018869,-0.03106672
0.017762143,0.013880855,0.017238775,-0.036328785,0.005625478,-0.030703307
0.017857889,0.014553742,0.01817913,-0.036655188,-0.013281509,-0.049936697
0.017332692,0.012764847,0.017786164,-0.019780273,-0.008274892,-0.028055165
0.018062355,0.015864549,0.018399118,-0.066372275,0.011739002,-0.054633273
0.019032251,0.015532987,0.017068127,-0.057606857,0.001086856,-0.056520001
0.015499108,0.015648291,0.02013563,-0.055634737,-0.000917053,-0.05655179
0.018087134,0.01600658,0.022815267,-0.022880953,-0.004912617,-0.02779357
0.017900951,0.01557708,0.022163393,-0.032131601,-0.000748621,-0.032880222
0.019295784,0.015674532,0.023238029,-0.020386484,-0.00761071,-0.027997194
0.017257195,0.03114732,0.008404789,0.027175374,0.006361917,0.033537291
0.017113518,0.030930143,0.0078548,0.020053849,0.005440983,0.025494832
0.017802959,0.030834269,0.00784172,0.018613149,0.008454748,0.027067897
0.01761443,0.029921809,0.008145267,0.029985344,0.00178055,0.031765894
0.017741559,0.02988844,0.007879072,0.02323897,0.00927377,0.03251274
0.018544847,0.029977866,0.008364036,0.023982409,0.007915453,0.031897862
0.018725431,0.029360345,0.008586252,0.039601442,0.006180596,0.045782038
0.018909095,0.030129023,0.007832999,0.012921054,0.012860123,0.025781177
0.019355759,0.029756775,0.009114723,0.039018452,-0.001614444,0.037404008
0.018871076,0.027642708,0.008763125,0.101109393,0.00899373,0.110103123
0.017702021,0.027156143,0.008362462,0.129366979,0.006068176,0.135435155
0.019247949,0.027682912,0.009629238,0.141882092,-0.00931241,0.132569682
0.016652331,0.030592693,0.007930997,0.027401673,0.008354943,0.035756616
0.016899059,0.031390533,0.008700343,0.030430328,0.003913527,0.034343855
0.016993471,0.030071769,0.008872286,0.04531353,-0.001140545,0.044172985
0.017919732,0.030683206,0.008491723,0.02516295,0.00056096,0.02572391
0.016392609,0.024056161,0.007440176,0.053078581,-0.009618179,0.043460402
0.016648348,0.023774432,0.00749041,0.055760596,0.001414205,0.057174801
0.016470604,0.023498513,0.007916823,0.171339542,-0.01239292,0.158946622
0.01605442,0.023010459,0.007697117,0.072727658,-0.002811739,0.069915919
0.016555253,0.022926677,0.007681692,0.082420923,-0.003781292,0.078639631
0.016877633,0.023401326,0.009376752,0.255423635,-0.003332071,0.252091564
0.017372428,0.022907807,0.008172346,0.200864673,5.61E-05,0.200920787
0.016790755,0.022452362,0.008641738,0.221860707,-0.018873625,0.202987082
0.017815832,0.023194863,0.009835504,0.258954793,-0.002699839,0.256254954
0.015986271,0.021646446,0.008891154,0.204219162,-0.008262741,0.195956421
0.016517405,0.02154184,0.008524372,0.180034891,-0.005669563,0.174365328
0.01870985,0.023427939,0.010458414,0.258798927,-0.02234652,0.236452407
0.01937313,0.023683688,0.00785157,0.112323768,2.50E-05,0.112348742
0.016680695,0.021004144,0.008912794,0.188446283,0.012286917,0.2007332
0.018417595,0.021866581,0.00921927,0.222885281,-0.000750465,0.222134816
0.018828627,0.021973603,0.009371107,0.226765916,-0.008401216,0.2183647
0.017640581,0.021174341,0.008507499,0.176400617,0.006976492,0.183377109
0.01967774,0.022574304,0.009094318,0.226669639,-0.004206497,0.222463142
0.01965344,0.022378726,0.008651414,0.206952929,-0.00169382,0.205259109
0.019707732,0.022391804,0.008023519,0.113006823,-0.011266254,0.101740569
0.018745802,0.020774845,0.010811984,0.20204252,-0.003286336,0.198756184
0.019637749,0.02192793,0.008278206,0.167189315,-0.004582485,0.16260683
0.018252995,0.019943925,0.009951771,0.166332677,0.015847485,0.182180162
0.020719504,0.022455486,0.008560025,0.118588097,0.000690782,0.119278879
0.020051975,0.02158008,0.008273855,0.121349886,0.000381716,0.121731602
0.017083345,0.018973369,0.00977009,0.125809282,-0.006575571,0.119233711
0.020418434,0.021049107,0.008691062,0.14755407,-0.017145831,0.130408239
0.021053655,0.0239073,0.009469899,0.214208186,0.004206304,0.21841449
0.017265951,0.01806169,0.010411537,0.095885508,-0.00477964,0.091105868
0.017838134,0.017708924,0.008974762,0.031826105,0.005485507,0.037311612
0.01991917,0.018304611,0.010089846,0.077449024,0.007155506,0.08460453
0.019730307,0.018695913,0.009231437,0.076150149,0.006247033,0.082397182
0.018064875,0.019233687,0.009975697,0.136935145,-0.010386633,0.126548512
0.01918404,0.019682987,0.009009692,0.125279084,0.000688745,0.125967829
0.017039418,0.01930551,0.011324786,0.149999782,0.01651803,0.166517812
0.022208547,0.01706711,0.015354639,-0.023470366,-0.01535878,-0.038829146
0.022332946,0.014097041,0.015560791,-0.029900445,-0.002033386,-0.031933831
0.020996874,0.014564595,0.015629742,-0.029393854,-0.012244355,-0.041638209
0.020660345,0.016697811,0.015948925,-0.058324702,0.00208887,-0.056235832
0.020348867,0.030805746,0.012116578,0.029894332,-0.001971221,0.027923111
0.019460714,0.030035423,0.012810889,0.048466664,0.015534077,0.064000741
0.02059773,0.030017309,0.012055647,0.047787972,-0.009656389,0.038131583
0.021031441,0.03028772,0.012093238,0.029609121,0.004104944,0.033714065
0.020987263,0.029171255,0.01312467,0.053846628,-0.008470659,0.045375969
0.020684939,0.028890826,0.012157948,0.082341522,0.006020607,0.088362129
0.020471437,0.029300796,0.010927096,0.076092154,-0.008494243,0.067597911
0.021428479,0.029902415,0.01173403,0.030720256,-0.000181434,0.030538822
0.021466875,0.030670628,0.011187255,0.020299753,0.006587681,0.026887434
0.02158355,0.029077536,0.012352192,0.05735293,-0.00469214,0.05266079
0.020810697,0.028812643,0.010922887,0.083980545,0.010694687,0.094675232
0.021437226,0.028099861,0.012384083,0.124080047,-0.002208832,0.121871215
0.022413926,0.029403245,0.01311007,0.023311038,0.01073287,0.034043908
0.021773091,0.029838773,0.010619924,0.019216245,0.011793564,0.031009809
0.022373399,0.02947971,0.011751854,0.023435615,0.001603949,0.025039564
0.02269108,0.017930619,0.011844674,0.053180281,-0.003073808,0.050106473
0.021984408,0.017726025,0.011214209,0.045677263,0.009342949,0.055020212
0.022331739,0.018629229,0.012101253,0.092757881,-0.006605215,0.086152666
0.021937205,0.017852612,0.010624652,0.04862497,-0.004085349,0.044539621
0.021063989,0.017432159,0.010515222,0.034199551,0.00264791,0.036847461
0.021654317,0.017835738,0.009901202,0.048778139,-0.018971618,0.029806521
0.020754516,0.017483955,0.009919059,0.033976425,0.012284895,0.04626132
0.021033123,0.018700283,0.009352307,0.078364454,0.004489019,0.082853473
0.017255619,0.014964656,0.011097336,0.029791063,0.002750175,0.032541238
0.016485306,0.015763143,0.010297017,0.032979049,-0.000875573,0.032103476
0.01765029,0.017442644,0.011060066,0.07335528,0.022124515,0.095479795
0.013242902,0.023182513,0.02048355,-0.187357768,-0.007916344,-0.195274112
0.01407012,0.025153797,0.019000003,-0.399255037,0.005962874,-0.393292163
0.012743573,0.025366752,0.020353707,-0.040600557,0.012955404,-0.027645153
0.012021392,0.02607039,0.01978937,0.041430045,-0.001502964,0.039927081
0.015289469,0.025859064,0.020623343,-0.416761398,0.009373909,-0.407387489
0.015621023,0.025137089,0.019932061,-0.428743571,-0.002286937,-0.431030508
0.015778808,0.023965003,0.021609036,-0.447865903,-0.003112554,-0.450978457
0.016947202,0.025345365,0.019849321,-0.427521825,-0.006427424,-0.433949249
0.016709866,0.026419608,0.019605955,-0.42429629,-0.012734838,-0.437031128
0.013952438,0.023566561,0.019647818,-0.346252948,-0.004032165,-0.350285113
0.014665897,0.022288742,0.019760856,-0.426169097,-0.007018114,-0.433187211
0.01650757,0.027061088,0.018287577,-0.405242711,-0.002322838,-0.407565549
0.016708737,0.026129233,0.018954573,-0.421040565,0.005192168,-0.415848397
